,Date,D0,D1,Value
865,1915-05,M1,RUB100,
866,1915-05,M1,SEK100,
867,1915-05,M1,TRY100,
868,1915-05,M1,USD1,
869,1915-05,M1,CAD1,
870,1915-05,M1,ARS100,
871,1915-05,M1,BRL100,
872,1915-05,M1,MXN100,
873,1915-05,M1,ZAR1,
874,1915-05,M1,JPY100,
875,1915-05,M1,AUD1,
876,1915-05,M1,CNY100,
877,1915-05,M1,HKD100,
878,1915-05,M1,KRW100,
879,1915-05,M1,MYR100,
880,1915-05,M1,NZD1,
881,1915-05,M1,SGD100,
882,1915-05,M1,THB100,
883,1915-05,M1,XDR1,
884,1915-06,M0,EUR1,
885,1915-06,M0,GBP1,25.44
886,1915-06,M0,DKK100,
887,1915-06,M0,NOK100,
888,1915-06,M0,CZK100,
889,1915-06,M0,HUF100,
890,1915-06,M0,PLN100,
891,1915-06,M0,RUB100,
892,1915-06,M0,SEK100,
893,1915-06,M0,TRY100,
894,1915-06,M0,USD1,5.312
895,1915-06,M0,CAD1,
896,1915-06,M0,ARS100,
897,1915-06,M0,BRL100,
898,1915-06,M0,MXN100,
899,1915-06,M0,ZAR1,
900,1915-06,M0,JPY100,
901,1915-06,M0,AUD1,
902,1915-06,M0,CNY100,
903,1915-06,M0,HKD100,
904,1915-06,M0,KRW100,
905,1915-06,M0,MYR100,
906,1915-06,M0,NZD1,
907,1915-06,M0,SGD100,
908,1915-06,M0,THB100,
909,1915-06,M0,XDR1,
910,1915-06,M1,EUR1,
911,1915-06,M1,GBP1,
912,1915-06,M1,DKK100,
913,1915-06,M1,NOK100,
914,1915-06,M1,CZK100,
915,1915-06,M1,HUF100,
916,1915-06,M1,PLN100,
917,1915-06,M1,RUB100,
918,1915-06,M1,SEK100,
919,1915-06,M1,TRY100,
920,1915-06,M1,USD1,
921,1915-06,M1,CAD1,
922,1915-06,M1,ARS100,
923,1915-06,M1,BRL100,
924,1915-06,M1,MXN100,
925,1915-06,M1,ZAR1,
926,1915-06,M1,JPY100,
927,1915-06,M1,AUD1,
928,1915-06,M1,CNY100,
929,1915-06,M1,HKD100,
930,1915-06,M1,KRW100,
931,1915-06,M1,MYR100,
932,1915-06,M1,NZD1,
933,1915-06,M1,SGD100,
934,1915-06,M1,THB100,
935,1915-06,M1,XDR1,
936,1915-07,M0,EUR1,
937,1915-07,M0,GBP1,25.66
938,1915-07,M0,DKK100,
939,1915-07,M0,NOK100,
940,1915-07,M0,CZK100,
941,1915-07,M0,HUF100,
942,1915-07,M0,PLN100,
943,1915-07,M0,RUB100,
944,1915-07,M0,SEK100,
945,1915-07,M0,TRY100,
946,1915-07,M0,USD1,5.369
947,1915-07,M0,CAD1,
948,1915-07,M0,ARS100,
949,1915-07,M0,BRL100,
950,1915-07,M0,MXN100,
951,1915-07,M0,ZAR1,
952,1915-07,M0,JPY100,
953,1915-07,M0,AUD1,
954,1915-07,M0,CNY100,
955,1915-07,M0,HKD100,
956,1915-07,M0,KRW100,
957,1915-07,M0,MYR100,
958,1915-07,M0,NZD1,
959,1915-07,M0,SGD100,
960,1915-07,M0,THB100,
961,1915-07,M0,XDR1,
962,1915-07,M1,EUR1,
963,1915-07,M1,GBP1,
964,1915-07,M1,DKK100,
965,1915-07,M1,NOK100,
966,1915-07,M1,CZK100,
967,1915-07,M1,HUF100,
968,1915-07,M1,PLN100,
969,1915-07,M1,RUB100,
970,1915-07,M1,SEK100,
971,1915-07,M1,TRY100,
972,1915-07,M1,USD1,
973,1915-07,M1,CAD1,
974,1915-07,M1,ARS100,
975,1915-07,M1,BRL100,
976,1915-07,M1,MXN100,
977,1915-07,M1,ZAR1,
978,1915-07,M1,JPY100,
979,1915-07,M1,AUD1,
980,1915-07,M1,CNY100,
981,1915-07,M1,HKD100,
982,1915-07,M1,KRW100,
983,1915-07,M1,MYR100,
984,1915-07,M1,NZD1,
985,1915-07,M1,SGD100,
986,1915-07,M1,THB100,
987,1915-07,M1,XDR1,
988,1915-08,M0,EUR1,
989,1915-08,M0,GBP1,25.285
990,1915-08,M0,DKK100,
991,1915-08,M0,NOK100,
992,1915-08,M0,CZK100,
993,1915-08,M0,HUF100,
994,1915-08,M0,PLN100,
995,1915-08,M0,RUB100,
996,1915-08,M0,SEK100,
997,1915-08,M0,TRY100,
998,1915-08,M0,USD1,5.347
999,1915-08,M0,CAD1,
1000,1915-08,M0,ARS100,
1001,1915-08,M0,BRL100,
1002,1915-08,M0,MXN100,
1003,1915-08,M0,ZAR1,
1004,1915-08,M0,JPY100,
1005,1915-08,M0,AUD1,
1006,1915-08,M0,CNY100,
1007,1915-08,M0,HKD100,
1008,1915-08,M0,KRW100,
1009,1915-08,M0,MYR100,
1010,1915-08,M0,NZD1,
1011,1915-08,M0,SGD100,
1012,1915-08,M0,THB100,
1013,1915-08,M0,XDR1,
1014,1915-08,M1,EUR1,
1015,1915-08,M1,GBP1,
1016,1915-08,M1,DKK100,
1017,1915-08,M1,NOK100,
1018,1915-08,M1,CZK100,
1019,1915-08,M1,HUF100,
1020,1915-08,M1,PLN100,
1021,1915-08,M1,RUB100,
1022,1915-08,M1,SEK100,
1023,1915-08,M1,TRY100,
1024,1915-08,M1,USD1,
1025,1915-08,M1,CAD1,
1026,1915-08,M1,ARS100,
1027,1915-08,M1,BRL100,
1028,1915-08,M1,MXN100,
1029,1915-08,M1,ZAR1,
1030,1915-08,M1,JPY100,
1031,1915-08,M1,AUD1,
1032,1915-08,M1,CNY100,
1033,1915-08,M1,HKD100,
1034,1915-08,M1,KRW100,
1035,1915-08,M1,MYR100,
1036,1915-08,M1,NZD1,
1037,1915-08,M1,SGD100,
1038,1915-08,M1,THB100,
1039,1915-08,M1,XDR1,
1040,1915-09,M0,EUR1,
1041,1915-09,M0,GBP1,24.955
1042,1915-09,M0,DKK100,
1043,1915-09,M0,NOK100,
1044,1915-09,M0,CZK100,
1045,1915-09,M0,HUF100,
1046,1915-09,M0,PLN100,
1047,1915-09,M0,RUB100,
1048,1915-09,M0,SEK100,
1049,1915-09,M0,TRY100,
1050,1915-09,M0,USD1,5.332000000000001
1051,1915-09,M0,CAD1,
1052,1915-09,M0,ARS100,
1053,1915-09,M0,BRL100,
1054,1915-09,M0,MXN100,
1055,1915-09,M0,ZAR1,
1056,1915-09,M0,JPY100,
1057,1915-09,M0,AUD1,
1058,1915-09,M0,CNY100,
1059,1915-09,M0,HKD100,
1060,1915-09,M0,KRW100,
1061,1915-09,M0,MYR100,
1062,1915-09,M0,NZD1,
1063,1915-09,M0,SGD100,
1064,1915-09,M0,THB100,
1065,1915-09,M0,XDR1,
1066,1915-09,M1,EUR1,
1067,1915-09,M1,GBP1,
1068,1915-09,M1,DKK100,
1069,1915-09,M1,NOK100,
1070,1915-09,M1,CZK100,
1071,1915-09,M1,HUF100,
1072,1915-09,M1,PLN100,
1073,1915-09,M1,RUB100,
1074,1915-09,M1,SEK100,
1075,1915-09,M1,TRY100,
1076,1915-09,M1,USD1,
1077,1915-09,M1,CAD1,
1078,1915-09,M1,ARS100,
1079,1915-09,M1,BRL100,
1080,1915-09,M1,MXN100,
1081,1915-09,M1,ZAR1,
1082,1915-09,M1,JPY100,
1083,1915-09,M1,AUD1,
1084,1915-09,M1,CNY100,
1085,1915-09,M1,HKD100,
1086,1915-09,M1,KRW100,
1087,1915-09,M1,MYR100,
1088,1915-09,M1,NZD1,
1089,1915-09,M1,SGD100,
1090,1915-09,M1,THB100,
1091,1915-09,M1,XDR1,
1092,1915-10,M0,EUR1,
1093,1915-10,M0,GBP1,24.925
1094,1915-10,M0,DKK100,
1095,1915-10,M0,NOK100,
1096,1915-10,M0,CZK100,
1097,1915-10,M0,HUF100,
1098,1915-10,M0,PLN100,
1099,1915-10,M0,RUB100,
1100,1915-10,M0,SEK100,
1101,1915-10,M0,TRY100,
1102,1915-10,M0,USD1,5.309
1103,1915-10,M0,CAD1,
1104,1915-10,M0,ARS100,
1105,1915-10,M0,BRL100,
1106,1915-10,M0,MXN100,
1107,1915-10,M0,ZAR1,
1108,1915-10,M0,JPY100,
1109,1915-10,M0,AUD1,
1110,1915-10,M0,CNY100,
1111,1915-10,M0,HKD100,
1112,1915-10,M0,KRW100,
1113,1915-10,M0,MYR100,
1114,1915-10,M0,NZD1,
1115,1915-10,M0,SGD100,
1116,1915-10,M0,THB100,
1117,1915-10,M0,XDR1,
1118,1915-10,M1,EUR1,
1119,1915-10,M1,GBP1,
1120,1915-10,M1,DKK100,
1121,1915-10,M1,NOK100,
1122,1915-10,M1,CZK100,
1123,1915-10,M1,HUF100,
1124,1915-10,M1,PLN100,
1125,1915-10,M1,RUB100,
1126,1915-10,M1,SEK100,
1127,1915-10,M1,TRY100,
1128,1915-10,M1,USD1,
1129,1915-10,M1,CAD1,
1130,1915-10,M1,ARS100,
1131,1915-10,M1,BRL100,
1132,1915-10,M1,MXN100,
1133,1915-10,M1,ZAR1,
1134,1915-10,M1,JPY100,
1135,1915-10,M1,AUD1,
1136,1915-10,M1,CNY100,
1137,1915-10,M1,HKD100,
1138,1915-10,M1,KRW100,
1139,1915-10,M1,MYR100,
1140,1915-10,M1,NZD1,
1141,1915-10,M1,SGD100,
1142,1915-10,M1,THB100,
1143,1915-10,M1,XDR1,
1144,1915-11,M0,EUR1,
1145,1915-11,M0,GBP1,24.932
1146,1915-11,M0,DKK100,
1147,1915-11,M0,NOK100,
1148,1915-11,M0,CZK100,
1149,1915-11,M0,HUF100,
1150,1915-11,M0,PLN100,
1151,1915-11,M0,RUB100,
1152,1915-11,M0,SEK100,
1153,1915-11,M0,TRY100,
1154,1915-11,M0,USD1,5.34
1155,1915-11,M0,CAD1,
1156,1915-11,M0,ARS100,
1157,1915-11,M0,BRL100,
1158,1915-11,M0,MXN100,
1159,1915-11,M0,ZAR1,
1160,1915-11,M0,JPY100,
1161,1915-11,M0,AUD1,
1162,1915-11,M0,CNY100,
1163,1915-11,M0,HKD100,
1164,1915-11,M0,KRW100,
1165,1915-11,M0,MYR100,
1166,1915-11,M0,NZD1,
1167,1915-11,M0,SGD100,
1168,1915-11,M0,THB100,
1169,1915-11,M0,XDR1,
1170,1915-11,M1,EUR1,
1171,1915-11,M1,GBP1,
1172,1915-11,M1,DKK100,
1173,1915-11,M1,NOK100,
1174,1915-11,M1,CZK100,
1175,1915-11,M1,HUF100,
1176,1915-11,M1,PLN100,
1177,1915-11,M1,RUB100,
1178,1915-11,M1,SEK100,
1179,1915-11,M1,TRY100,
1180,1915-11,M1,USD1,
1181,1915-11,M1,CAD1,
1182,1915-11,M1,ARS100,
1183,1915-11,M1,BRL100,
1184,1915-11,M1,MXN100,
1185,1915-11,M1,ZAR1,
1186,1915-11,M1,JPY100,
1187,1915-11,M1,AUD1,
1188,1915-11,M1,CNY100,
1189,1915-11,M1,HKD100,
1190,1915-11,M1,KRW100,
1191,1915-11,M1,MYR100,
1192,1915-11,M1,NZD1,
1193,1915-11,M1,SGD100,
1194,1915-11,M1,THB100,
1195,1915-11,M1,XDR1,
1196,1915-12,M0,EUR1,
1197,1915-12,M0,GBP1,25.015
1198,1915-12,M0,DKK100,
1199,1915-12,M0,NOK100,
1200,1915-12,M0,CZK100,
1201,1915-12,M0,HUF100,
1202,1915-12,M0,PLN100,
1203,1915-12,M0,RUB100,
1204,1915-12,M0,SEK100,
1205,1915-12,M0,TRY100,
1206,1915-12,M0,USD1,5.291
1207,1915-12,M0,CAD1,
1208,1915-12,M0,ARS100,
1209,1915-12,M0,BRL100,
1210,1915-12,M0,MXN100,
1211,1915-12,M0,ZAR1,
1212,1915-12,M0,JPY100,
1213,1915-12,M0,AUD1,
1214,1915-12,M0,CNY100,
1215,1915-12,M0,HKD100,
1216,1915-12,M0,KRW100,
1217,1915-12,M0,MYR100,
1218,1915-12,M0,NZD1,
1219,1915-12,M0,SGD100,
1220,1915-12,M0,THB100,
1221,1915-12,M0,XDR1,
1222,1915-12,M1,EUR1,
1223,1915-12,M1,GBP1,
1224,1915-12,M1,DKK100,
1225,1915-12,M1,NOK100,
1226,1915-12,M1,CZK100,
1227,1915-12,M1,HUF100,
1228,1915-12,M1,PLN100,
1229,1915-12,M1,RUB100,
1230,1915-12,M1,SEK100,
1231,1915-12,M1,TRY100,
1232,1915-12,M1,USD1,
1233,1915-12,M1,CAD1,
1234,1915-12,M1,ARS100,
1235,1915-12,M1,BRL100,
1236,1915-12,M1,MXN100,
1237,1915-12,M1,ZAR1,
1238,1915-12,M1,JPY100,
1239,1915-12,M1,AUD1,
1240,1915-12,M1,CNY100,
1241,1915-12,M1,HKD100,
1242,1915-12,M1,KRW100,
1243,1915-12,M1,MYR100,
1244,1915-12,M1,NZD1,
1245,1915-12,M1,SGD100,
1246,1915-12,M1,THB100,
1247,1915-12,M1,XDR1,
1248,1916-01,M0,EUR1,
1249,1916-01,M0,GBP1,24.691999999999997
1250,1916-01,M0,DKK100,
1251,1916-01,M0,NOK100,
1252,1916-01,M0,CZK100,
1253,1916-01,M0,HUF100,
1254,1916-01,M0,PLN100,
1255,1916-01,M0,RUB100,
1256,1916-01,M0,SEK100,
1257,1916-01,M0,TRY100,
1258,1916-01,M0,USD1,5.1739999999999995
1259,1916-01,M0,CAD1,
1260,1916-01,M0,ARS100,
1261,1916-01,M0,BRL100,
1262,1916-01,M0,MXN100,
1263,1916-01,M0,ZAR1,
1264,1916-01,M0,JPY100,
1265,1916-01,M0,AUD1,
1266,1916-01,M0,CNY100,
1267,1916-01,M0,HKD100,
1268,1916-01,M0,KRW100,
1269,1916-01,M0,MYR100,
1270,1916-01,M0,NZD1,
1271,1916-01,M0,SGD100,
1272,1916-01,M0,THB100,
1273,1916-01,M0,XDR1,
1274,1916-01,M1,EUR1,
1275,1916-01,M1,GBP1,
1276,1916-01,M1,DKK100,
1277,1916-01,M1,NOK100,
1278,1916-01,M1,CZK100,
1279,1916-01,M1,HUF100,
1280,1916-01,M1,PLN100,
1281,1916-01,M1,RUB100,
1282,1916-01,M1,SEK100,
1283,1916-01,M1,TRY100,
1284,1916-01,M1,USD1,
1285,1916-01,M1,CAD1,
1286,1916-01,M1,ARS100,
1287,1916-01,M1,BRL100,
1288,1916-01,M1,MXN100,
1289,1916-01,M1,ZAR1,
1290,1916-01,M1,JPY100,
1291,1916-01,M1,AUD1,
1292,1916-01,M1,CNY100,
1293,1916-01,M1,HKD100,
1294,1916-01,M1,KRW100,
1295,1916-01,M1,MYR100,
1296,1916-01,M1,NZD1,
1297,1916-01,M1,SGD100,
1298,1916-01,M1,THB100,
1299,1916-01,M1,XDR1,
1300,1916-02,M0,EUR1,
1301,1916-02,M0,GBP1,24.951999999999998
1302,1916-02,M0,DKK100,
1303,1916-02,M0,NOK100,
1304,1916-02,M0,CZK100,
1305,1916-02,M0,HUF100,
1306,1916-02,M0,PLN100,
1307,1916-02,M0,RUB100,
1308,1916-02,M0,SEK100,
1309,1916-02,M0,TRY100,
1310,1916-02,M0,USD1,5.226
1311,1916-02,M0,CAD1,
1312,1916-02,M0,ARS100,
1313,1916-02,M0,BRL100,
1314,1916-02,M0,MXN100,
1315,1916-02,M0,ZAR1,
1316,1916-02,M0,JPY100,
1317,1916-02,M0,AUD1,
1318,1916-02,M0,CNY100,
1319,1916-02,M0,HKD100,
1320,1916-02,M0,KRW100,
1321,1916-02,M0,MYR100,
1322,1916-02,M0,NZD1,
1323,1916-02,M0,SGD100,
1324,1916-02,M0,THB100,
1325,1916-02,M0,XDR1,
1326,1916-02,M1,EUR1,
1327,1916-02,M1,GBP1,
1328,1916-02,M1,DKK100,
1329,1916-02,M1,NOK100,
1330,1916-02,M1,CZK100,
1331,1916-02,M1,HUF100,
1332,1916-02,M1,PLN100,
1333,1916-02,M1,RUB100,
1334,1916-02,M1,SEK100,
1335,1916-02,M1,TRY100,
1336,1916-02,M1,USD1,
1337,1916-02,M1,CAD1,
1338,1916-02,M1,ARS100,
1339,1916-02,M1,BRL100,
1340,1916-02,M1,MXN100,
1341,1916-02,M1,ZAR1,
1342,1916-02,M1,JPY100,
1343,1916-02,M1,AUD1,
1344,1916-02,M1,CNY100,
1345,1916-02,M1,HKD100,
1346,1916-02,M1,KRW100,
1347,1916-02,M1,MYR100,
1348,1916-02,M1,NZD1,
1349,1916-02,M1,SGD100,
1350,1916-02,M1,THB100,
1351,1916-02,M1,XDR1,
1352,1916-03,M0,EUR1,
1353,1916-03,M0,GBP1,24.955
1354,1916-03,M0,DKK100,
1355,1916-03,M0,NOK100,
1356,1916-03,M0,CZK100,
1357,1916-03,M0,HUF100,
1358,1916-03,M0,PLN100,
1359,1916-03,M0,RUB100,
1360,1916-03,M0,SEK100,
1361,1916-03,M0,TRY100,
1362,1916-03,M0,USD1,5.228
1363,1916-03,M0,CAD1,
1364,1916-03,M0,ARS100,
1365,1916-03,M0,BRL100,
1366,1916-03,M0,MXN100,
1367,1916-03,M0,ZAR1,
1368,1916-03,M0,JPY100,
1369,1916-03,M0,AUD1,
1370,1916-03,M0,CNY100,
1371,1916-03,M0,HKD100,
1372,1916-03,M0,KRW100,
1373,1916-03,M0,MYR100,
1374,1916-03,M0,NZD1,
1375,1916-03,M0,SGD100,
1376,1916-03,M0,THB100,
1377,1916-03,M0,XDR1,
1378,1916-03,M1,EUR1,
1379,1916-03,M1,GBP1,
1380,1916-03,M1,DKK100,
1381,1916-03,M1,NOK100,
1382,1916-03,M1,CZK100,
1383,1916-03,M1,HUF100,
1384,1916-03,M1,PLN100,
1385,1916-03,M1,RUB100,
1386,1916-03,M1,SEK100,
1387,1916-03,M1,TRY100,
1388,1916-03,M1,USD1,
1389,1916-03,M1,CAD1,
1390,1916-03,M1,ARS100,
1391,1916-03,M1,BRL100,
1392,1916-03,M1,MXN100,
1393,1916-03,M1,ZAR1,
1394,1916-03,M1,JPY100,
1395,1916-03,M1,AUD1,
1396,1916-03,M1,CNY100,
1397,1916-03,M1,HKD100,
1398,1916-03,M1,KRW100,
1399,1916-03,M1,MYR100,
1400,1916-03,M1,NZD1,
1401,1916-03,M1,SGD100,
1402,1916-03,M1,THB100,
1403,1916-03,M1,XDR1,
1404,1916-04,M0,EUR1,
1405,1916-04,M0,GBP1,24.7
1406,1916-04,M0,DKK100,
1407,1916-04,M0,NOK100,
1408,1916-04,M0,CZK100,
1409,1916-04,M0,HUF100,
1410,1916-04,M0,PLN100,
1411,1916-04,M0,RUB100,
1412,1916-04,M0,SEK100,
1413,1916-04,M0,TRY100,
1414,1916-04,M0,USD1,5.181
1415,1916-04,M0,CAD1,
1416,1916-04,M0,ARS100,
1417,1916-04,M0,BRL100,
1418,1916-04,M0,MXN100,
1419,1916-04,M0,ZAR1,
1420,1916-04,M0,JPY100,
1421,1916-04,M0,AUD1,
1422,1916-04,M0,CNY100,
1423,1916-04,M0,HKD100,
1424,1916-04,M0,KRW100,
1425,1916-04,M0,MYR100,
1426,1916-04,M0,NZD1,
1427,1916-04,M0,SGD100,
1428,1916-04,M0,THB100,
1429,1916-04,M0,XDR1,
1430,1916-04,M1,EUR1,
1431,1916-04,M1,GBP1,
1432,1916-04,M1,DKK100,
1433,1916-04,M1,NOK100,
1434,1916-04,M1,CZK100,
1435,1916-04,M1,HUF100,
1436,1916-04,M1,PLN100,
1437,1916-04,M1,RUB100,
1438,1916-04,M1,SEK100,
1439,1916-04,M1,TRY100,
1440,1916-04,M1,USD1,
1441,1916-04,M1,CAD1,
1442,1916-04,M1,ARS100,
1443,1916-04,M1,BRL100,
1444,1916-04,M1,MXN100,
1445,1916-04,M1,ZAR1,
1446,1916-04,M1,JPY100,
1447,1916-04,M1,AUD1,
1448,1916-04,M1,CNY100,
1449,1916-04,M1,HKD100,
1450,1916-04,M1,KRW100,
1451,1916-04,M1,MYR100,
1452,1916-04,M1,NZD1,
1453,1916-04,M1,SGD100,
1454,1916-04,M1,THB100,
1455,1916-04,M1,XDR1,
1456,1916-05,M0,EUR1,
1457,1916-05,M0,GBP1,24.851999999999997
1458,1916-05,M0,DKK100,
1459,1916-05,M0,NOK100,
1460,1916-05,M0,CZK100,
1461,1916-05,M0,HUF100,
1462,1916-05,M0,PLN100,
1463,1916-05,M0,RUB100,
1464,1916-05,M0,SEK100,
1465,1916-05,M0,TRY100,
1466,1916-05,M0,USD1,5.207999999999999
1467,1916-05,M0,CAD1,
1468,1916-05,M0,ARS100,
1469,1916-05,M0,BRL100,
1470,1916-05,M0,MXN100,
1471,1916-05,M0,ZAR1,
1472,1916-05,M0,JPY100,
1473,1916-05,M0,AUD1,
1474,1916-05,M0,CNY100,
1475,1916-05,M0,HKD100,
1476,1916-05,M0,KRW100,
1477,1916-05,M0,MYR100,
1478,1916-05,M0,NZD1,
1479,1916-05,M0,SGD100,
1480,1916-05,M0,THB100,
1481,1916-05,M0,XDR1,
1482,1916-05,M1,EUR1,
1483,1916-05,M1,GBP1,
1484,1916-05,M1,DKK100,
1485,1916-05,M1,NOK100,
1486,1916-05,M1,CZK100,
1487,1916-05,M1,HUF100,
1488,1916-05,M1,PLN100,
1489,1916-05,M1,RUB100,
1490,1916-05,M1,SEK100,
1491,1916-05,M1,TRY100,
1492,1916-05,M1,USD1,
1493,1916-05,M1,CAD1,
1494,1916-05,M1,ARS100,
1495,1916-05,M1,BRL100,
1496,1916-05,M1,MXN100,
1497,1916-05,M1,ZAR1,
1498,1916-05,M1,JPY100,
1499,1916-05,M1,AUD1,
1500,1916-05,M1,CNY100,
1501,1916-05,M1,HKD100,
1502,1916-05,M1,KRW100,
1503,1916-05,M1,MYR100,
1504,1916-05,M1,NZD1,
1505,1916-05,M1,SGD100,
1506,1916-05,M1,THB100,
1507,1916-05,M1,XDR1,
1508,1916-06,M0,EUR1,
1509,1916-06,M0,GBP1,25.087
1510,1916-06,M0,DKK100,
1511,1916-06,M0,NOK100,
1512,1916-06,M0,CZK100,
1513,1916-06,M0,HUF100,
1514,1916-06,M0,PLN100,
1515,1916-06,M0,RUB100,
1516,1916-06,M0,SEK100,
1517,1916-06,M0,TRY100,
1518,1916-06,M0,USD1,5.2620000000000005
1519,1916-06,M0,CAD1,
1520,1916-06,M0,ARS100,
1521,1916-06,M0,BRL100,
1522,1916-06,M0,MXN100,
1523,1916-06,M0,ZAR1,
1524,1916-06,M0,JPY100,
1525,1916-06,M0,AUD1,
1526,1916-06,M0,CNY100,
1527,1916-06,M0,HKD100,
1528,1916-06,M0,KRW100,
1529,1916-06,M0,MYR100,
1530,1916-06,M0,NZD1,
1531,1916-06,M0,SGD100,
1532,1916-06,M0,THB100,
1533,1916-06,M0,XDR1,
1534,1916-06,M1,EUR1,
1535,1916-06,M1,GBP1,
1536,1916-06,M1,DKK100,
1537,1916-06,M1,NOK100,
1538,1916-06,M1,CZK100,
1539,1916-06,M1,HUF100,
1540,1916-06,M1,PLN100,
1541,1916-06,M1,RUB100,
1542,1916-06,M1,SEK100,
1543,1916-06,M1,TRY100,
1544,1916-06,M1,USD1,
1545,1916-06,M1,CAD1,
1546,1916-06,M1,ARS100,
1547,1916-06,M1,BRL100,
1548,1916-06,M1,MXN100,
1549,1916-06,M1,ZAR1,
1550,1916-06,M1,JPY100,
1551,1916-06,M1,AUD1,
1552,1916-06,M1,CNY100,
1553,1916-06,M1,HKD100,
1554,1916-06,M1,KRW100,
1555,1916-06,M1,MYR100,
1556,1916-06,M1,NZD1,
1557,1916-06,M1,SGD100,
1558,1916-06,M1,THB100,
1559,1916-06,M1,XDR1,
1560,1916-07,M0,EUR1,
1561,1916-07,M0,GBP1,25.21
1562,1916-07,M0,DKK100,
1563,1916-07,M0,NOK100,
1564,1916-07,M0,CZK100,
1565,1916-07,M0,HUF100,
1566,1916-07,M0,PLN100,
1567,1916-07,M0,RUB100,
1568,1916-07,M0,SEK100,
1569,1916-07,M0,TRY100,
1570,1916-07,M0,USD1,5.287000000000001
1571,1916-07,M0,CAD1,
1572,1916-07,M0,ARS100,
1573,1916-07,M0,BRL100,
1574,1916-07,M0,MXN100,
1575,1916-07,M0,ZAR1,
1576,1916-07,M0,JPY100,
1577,1916-07,M0,AUD1,
1578,1916-07,M0,CNY100,
1579,1916-07,M0,HKD100,
1580,1916-07,M0,KRW100,
1581,1916-07,M0,MYR100,
1582,1916-07,M0,NZD1,
1583,1916-07,M0,SGD100,
1584,1916-07,M0,THB100,
1585,1916-07,M0,XDR1,
1586,1916-07,M1,EUR1,
1587,1916-07,M1,GBP1,
1588,1916-07,M1,DKK100,
1589,1916-07,M1,NOK100,
1590,1916-07,M1,CZK100,
1591,1916-07,M1,HUF100,
1592,1916-07,M1,PLN100,
1593,1916-07,M1,RUB100,
1594,1916-07,M1,SEK100,
1595,1916-07,M1,TRY100,
1596,1916-07,M1,USD1,
1597,1916-07,M1,CAD1,
1598,1916-07,M1,ARS100,
1599,1916-07,M1,BRL100,
1600,1916-07,M1,MXN100,
1601,1916-07,M1,ZAR1,
1602,1916-07,M1,JPY100,
1603,1916-07,M1,AUD1,
1604,1916-07,M1,CNY100,
1605,1916-07,M1,HKD100,
1606,1916-07,M1,KRW100,
1607,1916-07,M1,MYR100,
1608,1916-07,M1,NZD1,
1609,1916-07,M1,SGD100,
1610,1916-07,M1,THB100,
1611,1916-07,M1,XDR1,
1612,1916-08,M0,EUR1,
1613,1916-08,M0,GBP1,25.24
1614,1916-08,M0,DKK100,
1615,1916-08,M0,NOK100,
1616,1916-08,M0,CZK100,
1617,1916-08,M0,HUF100,
1618,1916-08,M0,PLN100,
1619,1916-08,M0,RUB100,
1620,1916-08,M0,SEK100,
1621,1916-08,M0,TRY100,
1622,1916-08,M0,USD1,5.296
1623,1916-08,M0,CAD1,
1624,1916-08,M0,ARS100,
1625,1916-08,M0,BRL100,
1626,1916-08,M0,MXN100,
1627,1916-08,M0,ZAR1,
1628,1916-08,M0,JPY100,
1629,1916-08,M0,AUD1,
1630,1916-08,M0,CNY100,
1631,1916-08,M0,HKD100,
1632,1916-08,M0,KRW100,
1633,1916-08,M0,MYR100,
1634,1916-08,M0,NZD1,
1635,1916-08,M0,SGD100,
1636,1916-08,M0,THB100,
1637,1916-08,M0,XDR1,
1638,1916-08,M1,EUR1,
1639,1916-08,M1,GBP1,
1640,1916-08,M1,DKK100,
1641,1916-08,M1,NOK100,
1642,1916-08,M1,CZK100,
1643,1916-08,M1,HUF100,
1644,1916-08,M1,PLN100,
1645,1916-08,M1,RUB100,
1646,1916-08,M1,SEK100,
1647,1916-08,M1,TRY100,
1648,1916-08,M1,USD1,
1649,1916-08,M1,CAD1,
1650,1916-08,M1,ARS100,
1651,1916-08,M1,BRL100,
1652,1916-08,M1,MXN100,
1653,1916-08,M1,ZAR1,
1654,1916-08,M1,JPY100,
1655,1916-08,M1,AUD1,
1656,1916-08,M1,CNY100,
1657,1916-08,M1,HKD100,
1658,1916-08,M1,KRW100,
1659,1916-08,M1,MYR100,
1660,1916-08,M1,NZD1,
1661,1916-08,M1,SGD100,
1662,1916-08,M1,THB100,
1663,1916-08,M1,XDR1,
1664,1916-09,M0,EUR1,
1665,1916-09,M0,GBP1,25.381999999999998
1666,1916-09,M0,DKK100,
1667,1916-09,M0,NOK100,
1668,1916-09,M0,CZK100,
1669,1916-09,M0,HUF100,
1670,1916-09,M0,PLN100,
1671,1916-09,M0,RUB100,
1672,1916-09,M0,SEK100,
1673,1916-09,M0,TRY100,
1674,1916-09,M0,USD1,5.327000000000001
1675,1916-09,M0,CAD1,
1676,1916-09,M0,ARS100,
1677,1916-09,M0,BRL100,
1678,1916-09,M0,MXN100,
1679,1916-09,M0,ZAR1,
1680,1916-09,M0,JPY100,
1681,1916-09,M0,AUD1,
1682,1916-09,M0,CNY100,
1683,1916-09,M0,HKD100,
1684,1916-09,M0,KRW100,
1685,1916-09,M0,MYR100,
1686,1916-09,M0,NZD1,
1687,1916-09,M0,SGD100,
1688,1916-09,M0,THB100,
