"","Date","D0","D1","Value","timeID"
"55188","2002-06","M0","CHF/Suedafrikanischer Rand",0.1514,2002.41666666667
"55189","2002-06","M0","CHF/100 Japanische Yen",1.247915,2002.41666666667
"55190","2002-06","M0","CHF/Australischer Dollar",0.8764,2002.41666666667
"55191","2002-06","M0","CHF/100 Chinesische Yuan",18.59635,2002.41666666667
"55192","2002-06","M0","CHF/100 Hongkong Dollars",19.7543,2002.41666666667
"55193","2002-06","M0","CHF/100 Koreanische Won",0.1261,2002.41666666667
"55194","2002-06","M0","CHF/100 Malaysische Ringgit",40.544,2002.41666666667
"55195","2002-06","M0","CHF/Neuseeländischer Dollar",0.7536,2002.41666666667
"55196","2002-06","M0","CHF/100 Singapur-Dollars",86.409,2002.41666666667
"55197","2002-06","M0","CHF/100 Thailaendische Baht",3.6548,2002.41666666667
"55198","2002-06","M0","CHF/Sonderziehungsrecht",2.003384,2002.41666666667
"55225","2002-07","M0","CHF/Euro",1.4626,2002.5
"55226","2002-07","M0","CHF/Britisches Pfund",2.29,2002.5
"55227","2002-07","M0","CHF/100 Daenische Kronen",19.6826,2002.5
"55228","2002-07","M0","CHF/100 Norwegische Kronen",19.7274,2002.5
"55229","2002-07","M0","CHF/100 Tschechische Kronen",4.9211,2002.5
"55230","2002-07","M0","CHF/100 Ungarische Forint",0.5927,2002.5
"55231","2002-07","M0","CHF/100 Polnische Zloty",35.7648,2002.5
"55232","2002-07","M0","CHF/100 Rubel",4.6704,2002.5
"55233","2002-07","M0","CHF/100 Schwedische Kronen",15.7717,2002.5
"55234","2002-07","M0","CHF/100 Tuerkische Lira",8.8e-05,2002.5
"55235","2002-07","M0","CHF/US Dollar",1.474,2002.5
"55236","2002-07","M0","CHF/Kanadische Dollar",0.9555,2002.5
"55237","2002-07","M0","CHF/100 Argentinische Pesos",40.5265,2002.5
"55238","2002-07","M0","CHF/100 Brasilianische Real",50.5,2002.5
"55239","2002-07","M0","CHF/100 Mexikanische Pesos",15.0539,2002.5
"55240","2002-07","M0","CHF/Suedafrikanischer Rand",0.1455,2002.5
"55241","2002-07","M0","CHF/100 Japanische Yen",1.248217,2002.5
"55242","2002-07","M0","CHF/Australischer Dollar",0.8162,2002.5
"55243","2002-07","M0","CHF/100 Chinesische Yuan",17.79626087,2002.5
"55244","2002-07","M0","CHF/100 Hongkong Dollars",18.897057,2002.5
"55245","2002-07","M0","CHF/100 Koreanische Won",0.1244,2002.5
"55246","2002-07","M0","CHF/100 Malaysische Ringgit",38.7843,2002.5
"55247","2002-07","M0","CHF/Neuseeländischer Dollar",0.7082,2002.5
"55248","2002-07","M0","CHF/100 Singapur-Dollars",84.0426,2002.5
"55249","2002-07","M0","CHF/100 Thailaendische Baht",3.5736,2002.5
"55250","2002-07","M0","CHF/Sonderziehungsrecht",1.96031,2002.5
"55277","2002-08","M0","CHF/Euro",1.4639,2002.58333333333
"55278","2002-08","M0","CHF/Britisches Pfund",2.2998,2002.58333333333
"55279","2002-08","M0","CHF/100 Daenische Kronen",19.7038,2002.58333333333
"55280","2002-08","M0","CHF/100 Norwegische Kronen",19.6881,2002.58333333333
"55281","2002-08","M0","CHF/100 Tschechische Kronen",4.7469,2002.58333333333
"55282","2002-08","M0","CHF/100 Ungarische Forint",0.5965,2002.58333333333
"55283","2002-08","M0","CHF/100 Polnische Zloty",35.8714,2002.58333333333
"55284","2002-08","M0","CHF/100 Rubel",4.7405,2002.58333333333
"55285","2002-08","M0","CHF/100 Schwedische Kronen",15.829,2002.58333333333
"55286","2002-08","M0","CHF/100 Tuerkische Lira",9.1e-05,2002.58333333333
"55287","2002-08","M0","CHF/US Dollar",1.4977,2002.58333333333
"55288","2002-08","M0","CHF/Kanadische Dollar",0.9547,2002.58333333333
"55289","2002-08","M0","CHF/100 Argentinische Pesos",41.319,2002.58333333333
"55290","2002-08","M0","CHF/100 Brasilianische Real",48.2095,2002.58333333333
"55291","2002-08","M0","CHF/100 Mexikanische Pesos",15.2214,2002.58333333333
"55292","2002-08","M0","CHF/Suedafrikanischer Rand",0.141,2002.58333333333
"55293","2002-08","M0","CHF/100 Japanische Yen",1.257938,2002.58333333333
"55294","2002-08","M0","CHF/Australischer Dollar",0.81109,2002.58333333333
"55295","2002-08","M0","CHF/100 Chinesische Yuan",18.08309091,2002.58333333333
"55296","2002-08","M0","CHF/100 Hongkong Dollars",19.200386,2002.58333333333
"55297","2002-08","M0","CHF/100 Koreanische Won",0.125,2002.58333333333
"55298","2002-08","M0","CHF/100 Malaysische Ringgit",39.4067,2002.58333333333
"55299","2002-08","M0","CHF/Neuseeländischer Dollar",0.6948,2002.58333333333
"55300","2002-08","M0","CHF/100 Singapur-Dollars",85.2819,2002.58333333333
"55301","2002-08","M0","CHF/100 Thailaendische Baht",3.5477,2002.58333333333
"55302","2002-08","M0","CHF/Sonderziehungsrecht",1.978914,2002.58333333333
"55329","2002-09","M0","CHF/Euro",1.4651,2002.66666666667
"55330","2002-09","M0","CHF/Britisches Pfund",2.323,2002.66666666667
"55331","2002-09","M0","CHF/100 Daenische Kronen",19.7229,2002.66666666667
"55332","2002-09","M0","CHF/100 Norwegische Kronen",19.8938,2002.66666666667
"55333","2002-09","M0","CHF/100 Tschechische Kronen",4.8464,2002.66666666667
"55334","2002-09","M0","CHF/100 Ungarische Forint",0.6005,2002.66666666667
"55335","2002-09","M0","CHF/100 Polnische Zloty",35.9757,2002.66666666667
"55336","2002-09","M0","CHF/100 Rubel",4.7171,2002.66666666667
"55337","2002-09","M0","CHF/100 Schwedische Kronen",15.9752,2002.66666666667
"55338","2002-09","M0","CHF/100 Tuerkische Lira",9e-05,2002.66666666667
"55339","2002-09","M0","CHF/US Dollar",1.4938,2002.66666666667
"55340","2002-09","M0","CHF/Kanadische Dollar",0.9493,2002.66666666667
"55341","2002-09","M0","CHF/100 Argentinische Pesos",40.9371,2002.66666666667
"55342","2002-09","M0","CHF/100 Brasilianische Real",45.3238,2002.66666666667
"55343","2002-09","M0","CHF/100 Mexikanische Pesos",14.84,2002.66666666667
"55344","2002-09","M0","CHF/Suedafrikanischer Rand",0.1406,2002.66666666667
"55345","2002-09","M0","CHF/100 Japanische Yen",1.23741,2002.66666666667
"55346","2002-09","M0","CHF/Australischer Dollar",0.816781,2002.66666666667
"55347","2002-09","M0","CHF/100 Chinesische Yuan",18.05109524,2002.66666666667
"55348","2002-09","M0","CHF/100 Hongkong Dollars",19.151262,2002.66666666667
"55349","2002-09","M0","CHF/100 Koreanische Won",0.1234,2002.66666666667
"55350","2002-09","M0","CHF/100 Malaysische Ringgit",39.3071,2002.66666666667
"55351","2002-09","M0","CHF/Neuseeländischer Dollar",0.7021,2002.66666666667
"55352","2002-09","M0","CHF/100 Singapur-Dollars",84.5943,2002.66666666667
"55353","2002-09","M0","CHF/100 Thailaendische Baht",3.486,2002.66666666667
"55354","2002-09","M0","CHF/Sonderziehungsrecht",1.974154,2002.66666666667
"55381","2002-10","M0","CHF/Euro",1.4649,2002.75
"55382","2002-10","M0","CHF/Britisches Pfund",2.3242,2002.75
"55383","2002-10","M0","CHF/100 Daenische Kronen",19.713,2002.75
"55384","2002-10","M0","CHF/100 Norwegische Kronen",19.9561,2002.75
"55385","2002-10","M0","CHF/100 Tschechische Kronen",4.7738,2002.75
"55386","2002-10","M0","CHF/100 Ungarische Forint",0.6013,2002.75
"55387","2002-10","M0","CHF/100 Polnische Zloty",36.2287,2002.75
"55388","2002-10","M0","CHF/100 Rubel",4.7048,2002.75
"55389","2002-10","M0","CHF/100 Schwedische Kronen",16.0848,2002.75
"55390","2002-10","M0","CHF/100 Tuerkische Lira",9e-05,2002.75
"55391","2002-10","M0","CHF/US Dollar",1.4929,2002.75
"55392","2002-10","M0","CHF/Kanadische Dollar",0.9458,2002.75
"55393","2002-10","M0","CHF/100 Argentinische Pesos",40.7109,2002.75
"55394","2002-10","M0","CHF/100 Brasilianische Real",39.2739,2002.75
"55395","2002-10","M0","CHF/100 Mexikanische Pesos",14.7904,2002.75
"55396","2002-10","M0","CHF/Suedafrikanischer Rand",0.1444,2002.75
"55397","2002-10","M0","CHF/100 Japanische Yen",1.205052,2002.75
"55398","2002-10","M0","CHF/Australischer Dollar",0.821026,2002.75
"55399","2002-10","M0","CHF/100 Chinesische Yuan",18.03608696,2002.75
"55400","2002-10","M0","CHF/100 Hongkong Dollars",19.140774,2002.75
"55401","2002-10","M0","CHF/100 Koreanische Won",0.1203,2002.75
"55402","2002-10","M0","CHF/100 Malaysische Ringgit",39.2813,2002.75
"55403","2002-10","M0","CHF/Neuseeländischer Dollar",0.7183,2002.75
"55404","2002-10","M0","CHF/100 Singapur-Dollars",83.6048,2002.75
"55405","2002-10","M0","CHF/100 Thailaendische Baht",3.4188,2002.75
"55406","2002-10","M0","CHF/Sonderziehungsrecht",1.968445,2002.75
"55433","2002-11","M0","CHF/Euro",1.4673,2002.83333333333
"55434","2002-11","M0","CHF/Britisches Pfund",2.3028,2002.83333333333
"55435","2002-11","M0","CHF/100 Daenische Kronen",19.749,2002.83333333333
"55436","2002-11","M0","CHF/100 Norwegische Kronen",20.0276,2002.83333333333
"55437","2002-11","M0","CHF/100 Tschechische Kronen",4.7697,2002.83333333333
"55438","2002-11","M0","CHF/100 Ungarische Forint",0.6154,2002.83333333333
"55439","2002-11","M0","CHF/100 Polnische Zloty",37.0652,2002.83333333333
"55440","2002-11","M0","CHF/100 Rubel",4.6,2002.83333333333
"55441","2002-11","M0","CHF/100 Schwedische Kronen",16.1524,2002.83333333333
"55442","2002-11","M0","CHF/100 Tuerkische Lira",9.1e-05,2002.83333333333
"55443","2002-11","M0","CHF/US Dollar",1.4651,2002.83333333333
"55444","2002-11","M0","CHF/Kanadische Dollar",0.9325,2002.83333333333
"55445","2002-11","M0","CHF/100 Argentinische Pesos",41.4519,2002.83333333333
"55446","2002-11","M0","CHF/100 Brasilianische Real",40.8619,2002.83333333333
"55447","2002-11","M0","CHF/100 Mexikanische Pesos",14.3686,2002.83333333333
"55448","2002-11","M0","CHF/Suedafrikanischer Rand",0.1517,2002.83333333333
"55449","2002-11","M0","CHF/100 Japanische Yen",1.205329,2002.83333333333
"55450","2002-11","M0","CHF/Australischer Dollar",0.822171,2002.83333333333
"55451","2002-11","M0","CHF/100 Chinesische Yuan",17.70780952,2002.83333333333
"55452","2002-11","M0","CHF/100 Hongkong Dollars",18.785119,2002.83333333333
"55453","2002-11","M0","CHF/100 Koreanische Won",0.1209,2002.83333333333
"55454","2002-11","M0","CHF/100 Malaysische Ringgit",38.5524,2002.83333333333
"55455","2002-11","M0","CHF/Neuseeländischer Dollar",0.7273,2002.83333333333
"55456","2002-11","M0","CHF/100 Singapur-Dollars",83.0343,2002.83333333333
"55457","2002-11","M0","CHF/100 Thailaendische Baht",3.3817,2002.83333333333
"55458","2002-11","M0","CHF/Sonderziehungsrecht",1.949818,2002.83333333333
"55485","2002-12","M0","CHF/Euro",1.468,2002.91666666667
"55486","2002-12","M0","CHF/Britisches Pfund",2.2855,2002.91666666667
"55487","2002-12","M0","CHF/100 Daenische Kronen",19.763,2002.91666666667
"55488","2002-12","M0","CHF/100 Norwegische Kronen",20.1,2002.91666666667
"55489","2002-12","M0","CHF/100 Tschechische Kronen",4.7065,2002.91666666667
"55490","2002-12","M0","CHF/100 Ungarische Forint",0.621,2002.91666666667
"55491","2002-12","M0","CHF/100 Polnische Zloty",36.7995,2002.91666666667
"55492","2002-12","M0","CHF/100 Rubel",4.5225,2002.91666666667
"55493","2002-12","M0","CHF/100 Schwedische Kronen",16.1295,2002.91666666667
"55494","2002-12","M0","CHF/100 Tuerkische Lira",9.1e-05,2002.91666666667
"55495","2002-12","M0","CHF/US Dollar",1.441,2002.91666666667
"55496","2002-12","M0","CHF/Kanadische Dollar",0.9243,2002.91666666667
"55497","2002-12","M0","CHF/100 Argentinische Pesos",41.05,2002.91666666667
"55498","2002-12","M0","CHF/100 Brasilianische Real",39.545,2002.91666666667
"55499","2002-12","M0","CHF/100 Mexikanische Pesos",14.0975,2002.91666666667
"55500","2002-12","M0","CHF/Suedafrikanischer Rand",0.1608,2002.91666666667
"55501","2002-12","M0","CHF/100 Japanische Yen",1.18103,2002.91666666667
"55502","2002-12","M0","CHF/Australischer Dollar",0.812375,2002.91666666667
"55503","2002-12","M0","CHF/100 Chinesische Yuan",17.35581818,2002.91666666667
"55504","2002-12","M0","CHF/100 Hongkong Dollars",18.47728,2002.91666666667
"55505","2002-12","M0","CHF/100 Koreanische Won",0.1193,2002.91666666667
"55506","2002-12","M0","CHF/100 Malaysische Ringgit",37.9165,2002.91666666667
"55507","2002-12","M0","CHF/Neuseeländischer Dollar",0.7355,2002.91666666667
"55508","2002-12","M0","CHF/100 Singapur-Dollars",82.1415,2002.91666666667
"55509","2002-12","M0","CHF/100 Thailaendische Baht",3.3254,2002.91666666667
"55510","2002-12","M0","CHF/Sonderziehungsrecht",1.929877,2002.91666666667
"55537","2003-01","M0","CHF/Euro",1.4623,2003
"55538","2003-01","M0","CHF/Britisches Pfund",2.2242,2003
"55539","2003-01","M0","CHF/100 Daenische Kronen",19.6695,2003
"55540","2003-01","M0","CHF/100 Norwegische Kronen",19.9181,2003
"55541","2003-01","M0","CHF/100 Tschechische Kronen",4.6413,2003
"55542","2003-01","M0","CHF/100 Ungarische Forint",0.6075,2003
"55543","2003-01","M0","CHF/100 Polnische Zloty",35.8971,2003
"55544","2003-01","M0","CHF/100 Rubel",4.32,2003
"55545","2003-01","M0","CHF/100 Schwedische Kronen",15.9343,2003
"55546","2003-01","M0","CHF/100 Tuerkische Lira",8.3e-05,2003
"55547","2003-01","M0","CHF/US Dollar",1.3759,2003
"55548","2003-01","M0","CHF/Kanadische Dollar",0.8934,2003
"55549","2003-01","M0","CHF/100 Argentinische Pesos",42.1,2003
"55550","2003-01","M0","CHF/100 Brasilianische Real",40.1048,2003
"55551","2003-01","M0","CHF/100 Mexikanische Pesos",12.9533,2003
"55552","2003-01","M0","CHF/Suedafrikanischer Rand",0.158,2003
"55553","2003-01","M0","CHF/100 Japanische Yen",1.158624,2003
"55554","2003-01","M0","CHF/Australischer Dollar",0.803333,2003
"55555","2003-01","M0","CHF/100 Chinesische Yuan",16.61986957,2003
"55556","2003-01","M0","CHF/100 Hongkong Dollars",17.641129,2003
"55557","2003-01","M0","CHF/100 Koreanische Won",0.1169,2003
"55558","2003-01","M0","CHF/100 Malaysische Ringgit",36.2048,2003
"55559","2003-01","M0","CHF/Neuseeländischer Dollar",0.7448,2003
"55560","2003-01","M0","CHF/100 Singapur-Dollars",79.2757,2003
"55561","2003-01","M0","CHF/100 Thailaendische Baht",3.2181,2003
"55562","2003-01","M0","CHF/Sonderziehungsrecht",1.879962,2003
"55589","2003-02","M0","CHF/Euro",1.4672,2003.08333333333
"55590","2003-02","M0","CHF/Britisches Pfund",2.1922,2003.08333333333
"55591","2003-02","M0","CHF/100 Daenische Kronen",19.7365,2003.08333333333
"55592","2003-02","M0","CHF/100 Norwegische Kronen",19.4405,2003.08333333333
"55593","2003-02","M0","CHF/100 Tschechische Kronen",4.6345,2003.08333333333
"55594","2003-02","M0","CHF/100 Ungarische Forint",0.5981,2003.08333333333
"55595","2003-02","M0","CHF/100 Polnische Zloty",35.2135,2003.08333333333
"55596","2003-02","M0","CHF/100 Rubel",4.297,2003.08333333333
"55597","2003-02","M0","CHF/100 Schwedische Kronen",16.0285,2003.08333333333
"55598","2003-02","M0","CHF/100 Tuerkische Lira",8.3e-05,2003.08333333333
"55599","2003-02","M0","CHF/US Dollar",1.3616,2003.08333333333
"55600","2003-02","M0","CHF/Kanadische Dollar",0.8997,2003.08333333333
"55601","2003-02","M0","CHF/100 Argentinische Pesos",42.971,2003.08333333333
"55602","2003-02","M0","CHF/100 Brasilianische Real",37.895,2003.08333333333
"55603","2003-02","M0","CHF/100 Mexikanische Pesos",12.449,2003.08333333333
"55604","2003-02","M0","CHF/Suedafrikanischer Rand",0.1636,2003.08333333333
"55605","2003-02","M0","CHF/100 Japanische Yen",1.140565,2003.08333333333
"55606","2003-02","M0","CHF/Australischer Dollar",0.80973,2003.08333333333
"55607","2003-02","M0","CHF/100 Chinesische Yuan",16.439,2003.08333333333
"55608","2003-02","M0","CHF/100 Hongkong Dollars",17.45763,2003.08333333333
"55609","2003-02","M0","CHF/100 Koreanische Won",0.1142,2003.08333333333
"55610","2003-02","M0","CHF/100 Malaysische Ringgit",35.8275,2003.08333333333
"55611","2003-02","M0","CHF/Neuseeländischer Dollar",0.7538,2003.08333333333
"55612","2003-02","M0","CHF/100 Singapur-Dollars",78.007,2003.08333333333
"55613","2003-02","M0","CHF/100 Thailaendische Baht",3.1737,2003.08333333333
"55614","2003-02","M0","CHF/Sonderziehungsrecht",1.865781,2003.08333333333
"55641","2003-03","M0","CHF/Euro",1.469,2003.16666666667
"55642","2003-03","M0","CHF/Britisches Pfund",2.1505,2003.16666666667
"55643","2003-03","M0","CHF/100 Daenische Kronen",19.7743,2003.16666666667
"55644","2003-03","M0","CHF/100 Norwegische Kronen",18.7267,2003.16666666667
"55645","2003-03","M0","CHF/100 Tschechische Kronen",4.6238,2003.16666666667
"55646","2003-03","M0","CHF/100 Ungarische Forint",0.5975,2003.16666666667
"55647","2003-03","M0","CHF/100 Polnische Zloty",33.8876,2003.16666666667
"55648","2003-03","M0","CHF/100 Rubel",4.3224,2003.16666666667
"55649","2003-03","M0","CHF/100 Schwedische Kronen",15.9252,2003.16666666667
"55650","2003-03","M0","CHF/100 Tuerkische Lira",8.1e-05,2003.16666666667
"55651","2003-03","M0","CHF/US Dollar",1.3592,2003.16666666667
"55652","2003-03","M0","CHF/Kanadische Dollar",0.9212,2003.16666666667
"55653","2003-03","M0","CHF/100 Argentinische Pesos",44.1143,2003.16666666667
"55654","2003-03","M0","CHF/100 Brasilianische Real",39.219,2003.16666666667
"55655","2003-03","M0","CHF/100 Mexikanische Pesos",12.4524,2003.16666666667
"55656","2003-03","M0","CHF/Suedafrikanischer Rand",0.1686,2003.16666666667
"55657","2003-03","M0","CHF/100 Japanische Yen",1.145752,2003.16666666667
"55658","2003-03","M0","CHF/Australischer Dollar",0.818552,2003.16666666667
"55659","2003-03","M0","CHF/100 Chinesische Yuan",16.44490476,2003.16666666667
"55660","2003-03","M0","CHF/100 Hongkong Dollars",17.426971,2003.16666666667
"55661","2003-03","M0","CHF/100 Koreanische Won",0.1099,2003.16666666667
"55662","2003-03","M0","CHF/100 Malaysische Ringgit",35.7629,2003.16666666667
"55663","2003-03","M0","CHF/Neuseeländischer Dollar",0.7537,2003.16666666667
"55664","2003-03","M0","CHF/100 Singapur-Dollars",77.4971,2003.16666666667
"55665","2003-03","M0","CHF/100 Thailaendische Baht",3.1781,2003.16666666667
"55666","2003-03","M0","CHF/Sonderziehungsrecht",1.86292,2003.16666666667
"55693","2003-04","M0","CHF/Euro",1.4954,2003.25
"55694","2003-04","M0","CHF/Britisches Pfund",2.1676,2003.25
"55695","2003-04","M0","CHF/100 Daenische Kronen",20.1335,2003.25
"55696","2003-04","M0","CHF/100 Norwegische Kronen",19.088,2003.25
"55697","2003-04","M0","CHF/100 Tschechische Kronen",4.7245,2003.25
"55698","2003-04","M0","CHF/100 Ungarische Forint",0.6081,2003.25
"55699","2003-04","M0","CHF/100 Polnische Zloty",34.732,2003.25
"55700","2003-04","M0","CHF/100 Rubel",4.4135,2003.25
"55701","2003-04","M0","CHF/100 Schwedische Kronen",16.3265,2003.25
"55702","2003-04","M0","CHF/100 Tuerkische Lira",8.4e-05,2003.25
"55703","2003-04","M0","CHF/US Dollar",1.3773,2003.25
"55704","2003-04","M0","CHF/Kanadische Dollar",0.9428,2003.25
"55705","2003-04","M0","CHF/100 Argentinische Pesos",47.369,2003.25
"55706","2003-04","M0","CHF/100 Brasilianische Real",43.985,2003.25
"55707","2003-04","M0","CHF/100 Mexikanische Pesos",12.982,2003.25
"55708","2003-04","M0","CHF/Suedafrikanischer Rand",0.1791,2003.25
"55709","2003-04","M0","CHF/100 Japanische Yen",1.149235,2003.25
"55710","2003-04","M0","CHF/Australischer Dollar",0.83851,2003.25
"55711","2003-04","M0","CHF/100 Chinesische Yuan",16.649,2003.25
"55712","2003-04","M0","CHF/100 Hongkong Dollars",17.65831,2003.25
"55713","2003-04","M0","CHF/100 Koreanische Won",0.1117,2003.25
"55714","2003-04","M0","CHF/100 Malaysische Ringgit",36.24,2003.25
"55715","2003-04","M0","CHF/Neuseeländischer Dollar",0.7583,2003.25
"55716","2003-04","M0","CHF/100 Singapur-Dollars",77.4995,2003.25
"55717","2003-04","M0","CHF/100 Thailaendische Baht",3.2083,2003.25
"55718","2003-04","M0","CHF/Sonderziehungsrecht",1.888391,2003.25
"55745","2003-05","M0","CHF/Euro",1.5148,2003.33333333333
"55746","2003-05","M0","CHF/Britisches Pfund",2.125,2003.33333333333
"55747","2003-05","M0","CHF/100 Daenische Kronen",20.397,2003.33333333333
"55748","2003-05","M0","CHF/100 Norwegische Kronen",19.2265,2003.33333333333
"55749","2003-05","M0","CHF/100 Tschechische Kronen",4.8223,2003.33333333333
"55750","2003-05","M0","CHF/100 Ungarische Forint",0.6165,2003.33333333333
"55751","2003-05","M0","CHF/100 Polnische Zloty",34.9885,2003.33333333333
"55752","2003-05","M0","CHF/100 Rubel",4.2345,2003.33333333333
"55753","2003-05","M0","CHF/100 Schwedische Kronen",16.5365,2003.33333333333
"55754","2003-05","M0","CHF/100 Tuerkische Lira",8.8e-05,2003.33333333333
"55755","2003-05","M0","CHF/US Dollar",1.3097,2003.33333333333
"55756","2003-05","M0","CHF/Kanadische Dollar",0.9477,2003.33333333333
"55757","2003-05","M0","CHF/100 Argentinische Pesos",46.123,2003.33333333333
"55758","2003-05","M0","CHF/100 Brasilianische Real",44.26,2003.33333333333
"55759","2003-05","M0","CHF/100 Mexikanische Pesos",12.769,2003.33333333333
"55760","2003-05","M0","CHF/Suedafrikanischer Rand",0.1711,2003.33333333333
"55761","2003-05","M0","CHF/100 Japanische Yen",1.11749,2003.33333333333
"55762","2003-05","M0","CHF/Australischer Dollar",0.848355,2003.33333333333
"55763","2003-05","M0","CHF/100 Chinesische Yuan",15.82109091,2003.33333333333
"55764","2003-05","M0","CHF/100 Hongkong Dollars",16.792665,2003.33333333333
"55765","2003-05","M0","CHF/100 Koreanische Won",0.1091,2003.33333333333
"55766","2003-05","M0","CHF/100 Malaysische Ringgit",34.461,2003.33333333333
"55767","2003-05","M0","CHF/Neuseeländischer Dollar",0.755,2003.33333333333
"55768","2003-05","M0","CHF/100 Singapur-Dollars",75.5285,2003.33333333333
"55769","2003-05","M0","CHF/100 Thailaendische Baht",3.1032,2003.33333333333
"55770","2003-05","M0","CHF/Sonderziehungsrecht",1.845376,2003.33333333333
"55797","2003-06","M0","CHF/Euro",1.5399,2003.41666666667
"55798","2003-06","M0","CHF/Britisches Pfund",2.1914,2003.41666666667
"55799","2003-06","M0","CHF/100 Daenische Kronen",20.7345,2003.41666666667
"55800","2003-06","M0","CHF/100 Norwegische Kronen",18.8575,2003.41666666667
"55801","2003-06","M0","CHF/100 Tschechische Kronen",4.899,2003.41666666667
"55802","2003-06","M0","CHF/100 Ungarische Forint",0.5894,2003.41666666667
"55803","2003-06","M0","CHF/100 Polnische Zloty",34.67,2003.41666666667
"55804","2003-06","M0","CHF/100 Rubel",4.3295,2003.41666666667
"55805","2003-06","M0","CHF/100 Schwedische Kronen",16.892,2003.41666666667
"55806","2003-06","M0","CHF/100 Tuerkische Lira",9.2e-05,2003.41666666667
"55807","2003-06","M0","CHF/US Dollar",1.3189,2003.41666666667
"55808","2003-06","M0","CHF/Kanadische Dollar",0.9746,2003.41666666667
"55809","2003-06","M0","CHF/100 Argentinische Pesos",46.826,2003.41666666667
"55810","2003-06","M0","CHF/100 Brasilianische Real",45.635,2003.41666666667
"55811","2003-06","M0","CHF/100 Mexikanische Pesos",12.56,2003.41666666667
"55812","2003-06","M0","CHF/Suedafrikanischer Rand",0.1669,2003.41666666667
"55813","2003-06","M0","CHF/100 Japanische Yen",1.115015,2003.41666666667
"55814","2003-06","M0","CHF/Australischer Dollar",0.876515,2003.41666666667
"55815","2003-06","M0","CHF/100 Chinesische Yuan",15.93552381,2003.41666666667
"55816","2003-06","M0","CHF/100 Hongkong Dollars",16.911575,2003.41666666667
"55817","2003-06","M0","CHF/100 Koreanische Won",0.1105,2003.41666666667
"55818","2003-06","M0","CHF/100 Malaysische Ringgit",34.7035,2003.41666666667
"55819","2003-06","M0","CHF/Neuseeländischer Dollar",0.7667,2003.41666666667
"55820","2003-06","M0","CHF/100 Singapur-Dollars",76.0015,2003.41666666667
"55821","2003-06","M0","CHF/100 Thailaendische Baht",3.165,2003.41666666667
"55822","2003-06","M0","CHF/Sonderziehungsrecht",1.868955,2003.41666666667
"55849","2003-07","M0","CHF/Euro",1.5471,2003.5
"55850","2003-07","M0","CHF/Britisches Pfund",2.2091,2003.5
"55851","2003-07","M0","CHF/100 Daenische Kronen",20.8057,2003.5
"55852","2003-07","M0","CHF/100 Norwegische Kronen",18.6496,2003.5
"55853","2003-07","M0","CHF/100 Tschechische Kronen",4.8503,2003.5
"55854","2003-07","M0","CHF/100 Ungarische Forint",0.5855,2003.5
"55855","2003-07","M0","CHF/100 Polnische Zloty",34.8257,2003.5
"55856","2003-07","M0","CHF/100 Rubel",4.48,2003.5
"55857","2003-07","M0","CHF/100 Schwedische Kronen",16.8191,2003.5
"55858","2003-07","M0","CHF/100 Tuerkische Lira",9.7e-05,2003.5
"55859","2003-07","M0","CHF/US Dollar",1.3601,2003.5
"55860","2003-07","M0","CHF/Kanadische Dollar",0.9862,2003.5
"55861","2003-07","M0","CHF/100 Argentinische Pesos",48.573,2003.5
"55862","2003-07","M0","CHF/100 Brasilianische Real",47.2783,2003.5
"55863","2003-07","M0","CHF/100 Mexikanische Pesos",12.9961,2003.5
"55864","2003-07","M0","CHF/Suedafrikanischer Rand",0.1798,2003.5
"55865","2003-07","M0","CHF/100 Japanische Yen",1.14627,2003.5
"55866","2003-07","M0","CHF/Australischer Dollar",0.90033,2003.5
"55867","2003-07","M0","CHF/100 Chinesische Yuan",16.42465217,2003.5
"55868","2003-07","M0","CHF/100 Hongkong Dollars",17.438617,2003.5
"55869","2003-07","M0","CHF/100 Koreanische Won",0.1152,2003.5
"55870","2003-07","M0","CHF/100 Malaysische Ringgit",35.7865,2003.5
"55871","2003-07","M0","CHF/Neuseeländischer Dollar",0.7973,2003.5
"55872","2003-07","M0","CHF/100 Singapur-Dollars",77.47,2003.5
"55873","2003-07","M0","CHF/100 Thailaendische Baht",3.2538,2003.5
"55874","2003-07","M0","CHF/Sonderziehungsrecht",1.903167,2003.5
"55901","2003-08","M0","CHF/Euro",1.5404,2003.58333333333
"55902","2003-08","M0","CHF/Britisches Pfund",2.2021,2003.58333333333
"55903","2003-08","M0","CHF/100 Daenische Kronen",20.7205,2003.58333333333
"55904","2003-08","M0","CHF/100 Norwegische Kronen",18.6245,2003.58333333333
"55905","2003-08","M0","CHF/100 Tschechische Kronen",4.7695,2003.58333333333
"55906","2003-08","M0","CHF/100 Ungarische Forint",0.5932,2003.58333333333
"55907","2003-08","M0","CHF/100 Polnische Zloty",35.245,2003.58333333333
"55908","2003-08","M0","CHF/100 Rubel",4.551,2003.58333333333
"55909","2003-08","M0","CHF/100 Schwedische Kronen",16.674,2003.58333333333
"55910","2003-08","M0","CHF/100 Tuerkische Lira",9.8e-05,2003.58333333333
"55911","2003-08","M0","CHF/US Dollar",1.3816,2003.58333333333
"55912","2003-08","M0","CHF/Kanadische Dollar",0.9889,2003.58333333333
"55913","2003-08","M0","CHF/100 Argentinische Pesos",47.1555,2003.58333333333
"55914","2003-08","M0","CHF/100 Brasilianische Real",45.965,2003.58333333333
