"","Date","D0","D1","D2","Value","timeID"
"6264","2001-01","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",9.3,2001
"6265","2001-01","Ausfuhr","Chemikalien","Wert in Millionen Franken",3620.523,2001
"6266","2001-01","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",26.1,2001
"6267","2001-01","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",24.6,2001
"6268","2001-01","Ausfuhr","Metalle","Wert in Millionen Franken",897.958,2001
"6269","2001-01","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",12,2001
"6270","2001-01","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",11.1,2001
"6271","2001-01","Ausfuhr","Uhren","Wert in Millionen Franken",767.949,2001
"6272","2001-01","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",23.2,2001
"6273","2001-01","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",20.9,2001
"6274","2001-01","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",632.151,2001
"6275","2001-01","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",14.5,2001
"6276","2001-01","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",19.4,2001
"6277","2001-01","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",352.282,2001
"6278","2001-01","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",14.2,2001
"6279","2001-01","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",13,2001
"6280","2001-01","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-219.176,2001
"6281","2001-02","Einfuhr","Total","Wert in Millionen Franken",11003.632,2001.08333333333
"6282","2001-02","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",6.4,2001.08333333333
"6283","2001-02","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",4.3,2001.08333333333
"6284","2001-02","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2498.283,2001.08333333333
"6285","2001-02","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",0.2,2001.08333333333
"6286","2001-02","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-0.2,2001.08333333333
"6287","2001-02","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",661.229,2001.08333333333
"6288","2001-02","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",12.2,2001.08333333333
"6289","2001-02","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",7.9,2001.08333333333
"6290","2001-02","Einfuhr","Chemikalien","Wert in Millionen Franken",2017.925,2001.08333333333
"6291","2001-02","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",24.2,2001.08333333333
"6292","2001-02","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",22.3,2001.08333333333
"6293","2001-02","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",875.551,2001.08333333333
"6294","2001-02","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",-2.9,2001.08333333333
"6295","2001-02","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-4.9,2001.08333333333
"6296","2001-02","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1325.347,2001.08333333333
"6297","2001-02","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",15,2001.08333333333
"6298","2001-02","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",7.3,2001.08333333333
"6299","2001-02","Ausfuhr","Total","Wert in Millionen Franken",11007.433,2001.08333333333
"6300","2001-02","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",6.1,2001.08333333333
"6301","2001-02","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",3,2001.08333333333
"6302","2001-02","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",3002.83,2001.08333333333
"6303","2001-02","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",2.1,2001.08333333333
"6304","2001-02","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",1.3,2001.08333333333
"6305","2001-02","Ausfuhr","Chemikalien","Wert in Millionen Franken",3472.109,2001.08333333333
"6306","2001-02","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",6.2,2001.08333333333
"6307","2001-02","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",2.9,2001.08333333333
"6308","2001-02","Ausfuhr","Metalle","Wert in Millionen Franken",902.768,2001.08333333333
"6309","2001-02","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",1,2001.08333333333
"6310","2001-02","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-3.3,2001.08333333333
"6311","2001-02","Ausfuhr","Uhren","Wert in Millionen Franken",904.951,2001.08333333333
"6312","2001-02","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",20.6,2001.08333333333
"6313","2001-02","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",9,2001.08333333333
"6314","2001-02","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",693.319,2001.08333333333
"6315","2001-02","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",13,2001.08333333333
"6316","2001-02","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",8.6,2001.08333333333
"6317","2001-02","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",343.988,2001.08333333333
"6318","2001-02","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",-1.7,2001.08333333333
"6319","2001-02","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-2,2001.08333333333
"6320","2001-02","Handelsbilanzsaldo","Total","Wert in Millionen Franken",3.801,2001.08333333333
"6321","2001-03","Einfuhr","Total","Wert in Millionen Franken",12219.27,2001.16666666667
"6322","2001-03","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",4.3,2001.16666666667
"6323","2001-03","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",2.6,2001.16666666667
"6324","2001-03","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2883.358,2001.16666666667
"6325","2001-03","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",2.9,2001.16666666667
"6326","2001-03","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",0.2,2001.16666666667
"6327","2001-03","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",861.934,2001.16666666667
"6328","2001-03","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",13.6,2001.16666666667
"6329","2001-03","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",12.5,2001.16666666667
"6330","2001-03","Einfuhr","Chemikalien","Wert in Millionen Franken",2307.182,2001.16666666667
"6331","2001-03","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",24.1,2001.16666666667
"6332","2001-03","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",25.3,2001.16666666667
"6333","2001-03","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",872.25,2001.16666666667
"6334","2001-03","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",-0.4,2001.16666666667
"6335","2001-03","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-1.3,2001.16666666667
"6336","2001-03","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1362.738,2001.16666666667
"6337","2001-03","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-11.5,2001.16666666667
"6338","2001-03","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-14.7,2001.16666666667
"6339","2001-03","Ausfuhr","Total","Wert in Millionen Franken",12222.165,2001.16666666667
"6340","2001-03","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",8.1,2001.16666666667
"6341","2001-03","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",6.9,2001.16666666667
"6342","2001-03","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",3641.186,2001.16666666667
"6343","2001-03","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",12.6,2001.16666666667
"6344","2001-03","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",12.9,2001.16666666667
"6345","2001-03","Ausfuhr","Chemikalien","Wert in Millionen Franken",3789.56,2001.16666666667
"6346","2001-03","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",11.6,2001.16666666667
"6347","2001-03","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",11.4,2001.16666666667
"6348","2001-03","Ausfuhr","Metalle","Wert in Millionen Franken",1021.759,2001.16666666667
"6349","2001-03","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",0.7,2001.16666666667
"6350","2001-03","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-0.5,2001.16666666667
"6351","2001-03","Ausfuhr","Uhren","Wert in Millionen Franken",788.93,2001.16666666667
"6352","2001-03","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",-3.3,2001.16666666667
"6353","2001-03","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",-10.6,2001.16666666667
"6354","2001-03","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",783.823,2001.16666666667
"6355","2001-03","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",10.4,2001.16666666667
"6356","2001-03","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",9.4,2001.16666666667
"6357","2001-03","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",369.109,2001.16666666667
"6358","2001-03","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",-1.6,2001.16666666667
"6359","2001-03","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-1.2,2001.16666666667
"6360","2001-03","Handelsbilanzsaldo","Total","Wert in Millionen Franken",2.895,2001.16666666667
"6361","2001-04","Einfuhr","Total","Wert in Millionen Franken",11168.107,2001.25
"6362","2001-04","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",17.5,2001.25
"6363","2001-04","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",15.3,2001.25
"6364","2001-04","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2524.508,2001.25
"6365","2001-04","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",9.5,2001.25
"6366","2001-04","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",8.9,2001.25
"6367","2001-04","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",681.507,2001.25
"6368","2001-04","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",15.5,2001.25
"6369","2001-04","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",9.3,2001.25
"6370","2001-04","Einfuhr","Chemikalien","Wert in Millionen Franken",2387.575,2001.25
"6371","2001-04","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",41.1,2001.25
"6372","2001-04","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",40.8,2001.25
"6373","2001-04","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",643.095,2001.25
"6374","2001-04","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",11.8,2001.25
"6375","2001-04","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",9.1,2001.25
"6376","2001-04","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1267.737,2001.25
"6377","2001-04","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",18.7,2001.25
"6378","2001-04","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",12.4,2001.25
"6379","2001-04","Ausfuhr","Total","Wert in Millionen Franken",10588.611,2001.25
"6380","2001-04","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",15.1,2001.25
"6381","2001-04","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",11.8,2001.25
"6382","2001-04","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2903.896,2001.25
"6383","2001-04","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",8.9,2001.25
"6384","2001-04","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",8.4,2001.25
"6385","2001-04","Ausfuhr","Chemikalien","Wert in Millionen Franken",3452.248,2001.25
"6386","2001-04","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",34.4,2001.25
"6387","2001-04","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",24.9,2001.25
"6388","2001-04","Ausfuhr","Metalle","Wert in Millionen Franken",869.307,2001.25
"6389","2001-04","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",5.5,2001.25
"6390","2001-04","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",3.7,2001.25
"6391","2001-04","Ausfuhr","Uhren","Wert in Millionen Franken",792.805,2001.25
"6392","2001-04","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",5.9,2001.25
"6393","2001-04","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",6.5,2001.25
"6394","2001-04","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",672.814,2001.25
"6395","2001-04","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",4,2001.25
"6396","2001-04","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",7.3,2001.25
"6397","2001-04","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",300.113,2001.25
"6398","2001-04","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",7.2,2001.25
"6399","2001-04","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",8.1,2001.25
"6400","2001-04","Handelsbilanzsaldo","Total","Wert in Millionen Franken",-579.496,2001.25
"6401","2001-05","Einfuhr","Total","Wert in Millionen Franken",11458.001,2001.33333333333
"6402","2001-05","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",-0.3,2001.33333333333
"6403","2001-05","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",-2.7,2001.33333333333
"6404","2001-05","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2558.336,2001.33333333333
"6405","2001-05","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-11.5,2001.33333333333
"6406","2001-05","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-10.6,2001.33333333333
"6407","2001-05","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",704.028,2001.33333333333
"6408","2001-05","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",2.1,2001.33333333333
"6409","2001-05","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-3.6,2001.33333333333
"6410","2001-05","Einfuhr","Chemikalien","Wert in Millionen Franken",2192.472,2001.33333333333
"6411","2001-05","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",19.1,2001.33333333333
"6412","2001-05","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",12.6,2001.33333333333
"6413","2001-05","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",633.214,2001.33333333333
"6414","2001-05","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",0.5,2001.33333333333
"6415","2001-05","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",-2.3,2001.33333333333
"6416","2001-05","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1382.799,2001.33333333333
"6417","2001-05","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-9,2001.33333333333
"6418","2001-05","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-13.2,2001.33333333333
"6419","2001-05","Ausfuhr","Total","Wert in Millionen Franken",11856.067,2001.33333333333
"6420","2001-05","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",2.7,2001.33333333333
"6421","2001-05","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",1.7,2001.33333333333
"6422","2001-05","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",3166.293,2001.33333333333
"6423","2001-05","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-5.8,2001.33333333333
"6424","2001-05","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-5.6,2001.33333333333
"6425","2001-05","Ausfuhr","Chemikalien","Wert in Millionen Franken",3878.814,2001.33333333333
"6426","2001-05","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",15.1,2001.33333333333
"6427","2001-05","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",15.9,2001.33333333333
"6428","2001-05","Ausfuhr","Metalle","Wert in Millionen Franken",943.229,2001.33333333333
"6429","2001-05","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",-9.7,2001.33333333333
"6430","2001-05","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-8.6,2001.33333333333
"6431","2001-05","Ausfuhr","Uhren","Wert in Millionen Franken",906.626,2001.33333333333
"6432","2001-05","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",-2.5,2001.33333333333
"6433","2001-05","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",-8.8,2001.33333333333
"6434","2001-05","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",748.084,2001.33333333333
"6435","2001-05","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",4.6,2001.33333333333
"6436","2001-05","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",6.9,2001.33333333333
"6437","2001-05","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",315.738,2001.33333333333
"6438","2001-05","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",-6.2,2001.33333333333
"6439","2001-05","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-8.6,2001.33333333333
"6440","2001-05","Handelsbilanzsaldo","Total","Wert in Millionen Franken",398.066,2001.33333333333
"6441","2001-06","Einfuhr","Total","Wert in Millionen Franken",10921.866,2001.41666666667
"6442","2001-06","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",4.2,2001.41666666667
"6443","2001-06","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",3.1,2001.41666666667
"6444","2001-06","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2458.684,2001.41666666667
"6445","2001-06","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-3.5,2001.41666666667
"6446","2001-06","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-1.9,2001.41666666667
"6447","2001-06","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",716.873,2001.41666666667
"6448","2001-06","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",3.1,2001.41666666667
"6449","2001-06","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",0.5,2001.41666666667
"6450","2001-06","Einfuhr","Chemikalien","Wert in Millionen Franken",2214.431,2001.41666666667
"6451","2001-06","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",20.3,2001.41666666667
"6452","2001-06","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",17.8,2001.41666666667
"6453","2001-06","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",663.895,2001.41666666667
"6454","2001-06","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",8.9,2001.41666666667
"6455","2001-06","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",5.9,2001.41666666667
"6456","2001-06","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1304.341,2001.41666666667
"6457","2001-06","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",-3.3,2001.41666666667
"6458","2001-06","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - real",-4,2001.41666666667
"6459","2001-06","Ausfuhr","Total","Wert in Millionen Franken",11279.213,2001.41666666667
"6460","2001-06","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",8.8,2001.41666666667
"6461","2001-06","Ausfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",6.6,2001.41666666667
"6462","2001-06","Ausfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",3081.825,2001.41666666667
"6463","2001-06","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",1,2001.41666666667
"6464","2001-06","Ausfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",2.5,2001.41666666667
"6465","2001-06","Ausfuhr","Chemikalien","Wert in Millionen Franken",3576.276,2001.41666666667
"6466","2001-06","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",22.6,2001.41666666667
"6467","2001-06","Ausfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",16.4,2001.41666666667
"6468","2001-06","Ausfuhr","Metalle","Wert in Millionen Franken",917.376,2001.41666666667
"6469","2001-06","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - nominal",2.4,2001.41666666667
"6470","2001-06","Ausfuhr","Metalle","Veraenderung gegenueber dem Vorjahr in % - real",-0.5,2001.41666666667
"6471","2001-06","Ausfuhr","Uhren","Wert in Millionen Franken",915.336,2001.41666666667
"6472","2001-06","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - nominal",7.8,2001.41666666667
"6473","2001-06","Ausfuhr","Uhren","Veraenderung gegenueber dem Vorjahr in % - real",1.8,2001.41666666667
"6474","2001-06","Ausfuhr","Praezisionsinstrumente","Wert in Millionen Franken",723.758,2001.41666666667
"6475","2001-06","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - nominal",11.2,2001.41666666667
"6476","2001-06","Ausfuhr","Praezisionsinstrumente","Veraenderung gegenueber dem Vorjahr in % - real",17.2,2001.41666666667
"6477","2001-06","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",336.553,2001.41666666667
"6478","2001-06","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",8.4,2001.41666666667
"6479","2001-06","Ausfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",8.4,2001.41666666667
"6480","2001-06","Handelsbilanzsaldo","Total","Wert in Millionen Franken",357.347,2001.41666666667
"6481","2001-07","Einfuhr","Total","Wert in Millionen Franken",11416.027,2001.5
"6482","2001-07","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - nominal",7.6,2001.5
"6483","2001-07","Einfuhr","Total","Veraenderung gegenueber dem Vorjahr in % - real",3,2001.5
"6484","2001-07","Einfuhr","Maschinen, Apparate und Elektronik","Wert in Millionen Franken",2509.087,2001.5
"6485","2001-07","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - nominal",-2.5,2001.5
"6486","2001-07","Einfuhr","Maschinen, Apparate und Elektronik","Veraenderung gegenueber dem Vorjahr in % - real",-2.6,2001.5
"6487","2001-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Wert in Millionen Franken",720.201,2001.5
"6488","2001-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - nominal",6.9,2001.5
"6489","2001-07","Einfuhr","Praezisionsinstrumente, Uhren, Bijouterie","Veraenderung gegenueber dem Vorjahr in % - real",-0.4,2001.5
"6490","2001-07","Einfuhr","Chemikalien","Wert in Millionen Franken",2368.541,2001.5
"6491","2001-07","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - nominal",20.9,2001.5
"6492","2001-07","Einfuhr","Chemikalien","Veraenderung gegenueber dem Vorjahr in % - real",4.4,2001.5
"6493","2001-07","Einfuhr","Textilien, Bekleidung, Schuhe","Wert in Millionen Franken",946.801,2001.5
"6494","2001-07","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - nominal",11.8,2001.5
"6495","2001-07","Einfuhr","Textilien, Bekleidung, Schuhe","Veraenderung gegenueber dem Vorjahr in % - real",8.3,2001.5
"6496","2001-07","Einfuhr","Fahrzeuge","Wert in Millionen Franken",1206.219,2001.5
"6497","2001-07","Einfuhr","Fahrzeuge","Veraenderung gegenueber dem Vorjahr in % - nominal",15.2,2001.5
