"CubeId";"ausshawarm"
"PublishingDate";"2017-09-21 09:00"

"Date";"D0";"D1";"D2";"Value"
"2014-08";"A";"TBS1";"N";"7.1"
"2014-08";"A";"TBS1";"R";"6.8"
"2014-08";"H";"T";"WMF";"1310.426"
"2014-09";"E";"T";"WMF";"15197.023"
"2014-09";"E";"T";"N";"4.5"
"2014-09";"E";"T";"R";"2.7"
"2014-09";"E";"MAE";"WMF";"2708.621"
"2014-09";"E";"MAE";"N";"8.7"
"2014-09";"E";"MAE";"R";"9.4"
"2014-09";"E";"PUB";"WMF";"1856.323"
"2014-09";"E";"PUB";"N";"10.6"
"2014-09";"E";"PUB";"R";"6.4"
"2014-09";"E";"C";"WMF";"3111.069"
"2014-09";"E";"C";"N";"-2.4"
"2014-09";"E";"C";"R";"-11.2"
"2014-09";"E";"TBS0";"WMF";"941.987"
"2014-09";"E";"TBS0";"N";"7.1"
"2014-09";"E";"TBS0";"R";"5.5"
"2014-09";"E";"F";"WMF";"1316.555"
"2014-09";"E";"F";"N";"9.4"
"2014-09";"E";"F";"R";"5.5"
"2014-09";"A";"T";"WMF";"17620.78"
"2014-09";"A";"T";"N";"5"
"2014-09";"A";"T";"R";"1.7"
"2014-09";"A";"MAE";"WMF";"2967.572"
"2014-09";"A";"MAE";"N";"1.7"
"2014-09";"A";"MAE";"R";"2.4"
"2014-09";"A";"C";"WMF";"6884.607"
"2014-09";"A";"C";"N";"6.4"
"2014-09";"A";"C";"R";"-0.2"
"2014-09";"A";"M";"WMF";"1114.931"
"2014-09";"A";"M";"N";"6.4"
"2014-09";"A";"M";"R";"5.4"
"2014-09";"A";"U";"WMF";"1968.366"
"2014-09";"A";"U";"N";"3"
"2014-09";"A";"U";"R";"4.1"
"2014-09";"A";"P";"WMF";"1237.379"
"2014-09";"A";"P";"N";"4.5"
"2014-09";"A";"P";"R";"7.2"
"2014-09";"A";"TBS1";"WMF";"274.82"
"2014-09";"A";"TBS1";"N";"8.9"
"2014-09";"A";"TBS1";"R";"7.7"
"2014-09";"H";"T";"WMF";"2423.757"
"2014-10";"E";"T";"WMF";"16615.802"
"2014-10";"E";"T";"N";"3.8"
"2014-10";"E";"T";"R";"2.3"
"2014-10";"E";"MAE";"WMF";"2896.69"
"2014-10";"E";"MAE";"N";"1.3"
"2014-10";"E";"MAE";"R";"-0.6"
"2014-10";"E";"PUB";"WMF";"1922.841"
"2014-10";"E";"PUB";"N";"15.7"
"2014-10";"E";"PUB";"R";"11"
"2014-10";"E";"C";"WMF";"3796.321"
"2014-10";"E";"C";"N";"0.5"
"2014-10";"E";"C";"R";"-5"
"2014-10";"E";"TBS0";"WMF";"813.022"
"2014-10";"E";"TBS0";"N";"2.7"
"2014-10";"E";"TBS0";"R";"1.2"
"2014-10";"E";"F";"WMF";"1640.444"
"2014-10";"E";"F";"N";"20.5"
"2014-10";"E";"F";"R";"22"
"2014-10";"A";"T";"WMF";"19778.731"
"2014-10";"A";"T";"N";"8.2"
"2014-10";"A";"T";"R";"2.9"
"2014-10";"A";"MAE";"WMF";"3139.68"
"2014-10";"A";"MAE";"N";"1.8"
"2014-10";"A";"MAE";"R";"2.3"
"2014-10";"A";"C";"WMF";"7685.593"
"2014-10";"A";"C";"N";"8.8"
"2014-10";"A";"C";"R";"1.1"
"2014-10";"A";"M";"WMF";"1204.896"
"2014-10";"A";"M";"N";"6.3"
"2014-10";"A";"M";"R";"4.1"
"2014-10";"A";"U";"WMF";"2280.518"
"2014-10";"A";"U";"N";"5.4"
"2014-10";"A";"U";"R";"6.9"
"2014-10";"A";"P";"WMF";"1418.796"
"2014-10";"A";"P";"N";"6.7"
"2014-10";"A";"P";"R";"3.6"
"2014-10";"A";"TBS1";"WMF";"299.324"
"2014-10";"A";"TBS1";"N";"6.1"
"2014-10";"A";"TBS1";"R";"6.8"
"2014-10";"H";"T";"WMF";"3162.929"
"2014-11";"E";"T";"WMF";"14323.27"
"2014-11";"E";"T";"N";"-10.6"
"2014-11";"E";"T";"R";"-9.3"
"2014-11";"E";"MAE";"WMF";"2718.733"
"2014-11";"E";"MAE";"N";"-5.5"
"2014-11";"E";"MAE";"R";"-3.9"
"2014-11";"E";"PUB";"WMF";"1762.261"
"2014-11";"E";"PUB";"N";"5.3"
"2014-11";"E";"PUB";"R";"7.2"
"2014-11";"E";"C";"WMF";"2971.993"
"2014-11";"E";"C";"N";"-27.4"
"2014-11";"E";"C";"R";"-27.5"
"2014-11";"E";"TBS0";"WMF";"672.88"
"2014-11";"E";"TBS0";"N";"1.2"
"2014-11";"E";"TBS0";"R";"-0.9"
"2014-11";"E";"F";"WMF";"1285.838"
"2014-11";"E";"F";"N";"-2.7"
"2014-11";"E";"F";"R";"-1.8"
"2014-11";"A";"T";"WMF";"18073.787"
"2014-11";"A";"T";"N";"-0.1"
"2014-11";"A";"T";"R";"-3.9"
"2014-11";"A";"MAE";"WMF";"2827.823"
"2014-11";"A";"MAE";"N";"-3.5"
"2014-11";"A";"MAE";"R";"-3.7"
"2014-11";"A";"C";"WMF";"7182.261"
"2014-11";"A";"C";"N";"1.6"
"2014-11";"A";"C";"R";"-5.4"
"2014-11";"A";"M";"WMF";"1060.256"
"2014-11";"A";"M";"N";"-0.4"
"2014-11";"A";"M";"R";"-1.5"
"2014-11";"A";"U";"WMF";"2068.44"
"2014-11";"A";"U";"N";"-4"
"2014-11";"A";"U";"R";"-4.2"
"2014-11";"A";"P";"WMF";"1325.397"
"2014-11";"A";"P";"N";"-0.8"
"2014-11";"A";"P";"R";"-2.9"
"2014-11";"A";"TBS1";"WMF";"274.864"
"2014-11";"A";"TBS1";"N";"3.4"
"2014-11";"A";"TBS1";"R";"1.3"
"2014-11";"H";"T";"WMF";"3750.517"
"2014-12";"E";"T";"WMF";"14403.101"
"2014-12";"E";"T";"N";"0.8"
"2014-12";"E";"T";"R";"2.7"
"2014-12";"E";"MAE";"WMF";"2480.186"
"2014-12";"E";"MAE";"N";"-0.1"
"2014-12";"E";"MAE";"R";"-0.3"
"2014-12";"E";"PUB";"WMF";"1858.205"
"2014-12";"E";"PUB";"N";"27.9"
"2014-12";"E";"PUB";"R";"26.2"
"2014-12";"E";"C";"WMF";"3534.762"
"2014-12";"E";"C";"N";"-5.8"
"2014-12";"E";"C";"R";"-3.7"
"2014-12";"E";"TBS0";"WMF";"653.875"
"2014-12";"E";"TBS0";"N";"8.2"
"2014-12";"E";"TBS0";"R";"5.1"
"2014-12";"E";"F";"WMF";"1376.961"
"2014-12";"E";"F";"N";"-3.5"
"2014-12";"E";"F";"R";"-2.3"
"2014-12";"A";"T";"WMF";"15849.033"
"2014-12";"A";"T";"N";"7.7"
"2014-12";"A";"T";"R";"2.6"
"2014-12";"A";"MAE";"WMF";"2797.152"
"2014-12";"A";"MAE";"N";"-2.1"
"2014-12";"A";"MAE";"R";"-3.8"
"2014-12";"A";"C";"WMF";"5925.404"
"2014-12";"A";"C";"N";"12.6"
"2014-12";"A";"C";"R";"3.4"
"2014-12";"A";"M";"WMF";"872.051"
"2014-12";"A";"M";"N";"7.6"
"2014-12";"A";"M";"R";"5.7"
"2014-12";"A";"U";"WMF";"1804.213"
"2014-12";"A";"U";"N";"-2.1"
"2014-12";"A";"U";"R";"-0.9"
"2014-12";"A";"P";"WMF";"1226.491"
"2014-12";"A";"P";"N";"4.2"
"2014-12";"A";"P";"R";"2"
"2014-12";"A";"TBS1";"WMF";"243.005"
"2014-12";"A";"TBS1";"N";"14"
"2014-12";"A";"TBS1";"R";"11"
"2014-12";"H";"T";"WMF";"1445.932"
"2015-01";"E";"T";"WMF";"13139.606"
"2015-01";"E";"T";"N";"-10.2"
"2015-01";"E";"T";"R";"-4.8"
"2015-01";"E";"MAE";"WMF";"2260.687"
"2015-01";"E";"MAE";"N";"-8.2"
"2015-01";"E";"MAE";"R";"-6.2"
"2015-01";"E";"PUB";"WMF";"1453.317"
"2015-01";"E";"PUB";"N";"4.2"
"2015-01";"E";"PUB";"R";"5"
"2015-01";"E";"C";"WMF";"3195.676"
"2015-01";"E";"C";"N";"-14.5"
"2015-01";"E";"C";"R";"-9.6"
"2015-01";"E";"TBS0";"WMF";"777.323"
"2015-01";"E";"TBS0";"N";"-4.7"
"2015-01";"E";"TBS0";"R";"-1.3"
"2015-01";"E";"F";"WMF";"1144.803"
"2015-01";"E";"F";"N";"1.2"
"2015-01";"E";"F";"R";"9.8"
"2015-01";"A";"T";"WMF";"16454.579"
"2015-01";"A";"T";"N";"-4.1"
"2015-01";"A";"T";"R";"-6.1"
"2015-01";"A";"MAE";"WMF";"2383.962"
"2015-01";"A";"MAE";"N";"-7.4"
"2015-01";"A";"MAE";"R";"-6.4"
"2015-01";"A";"C";"WMF";"7304.329"
"2015-01";"A";"C";"N";"-6"
"2015-01";"A";"C";"R";"-9.1"
"2015-01";"A";"M";"WMF";"949.361"
"2015-01";"A";"M";"N";"-7.5"
"2015-01";"A";"M";"R";"-5.8"
"2015-01";"A";"U";"WMF";"1650.661"
"2015-01";"A";"U";"N";"4.3"
"2015-01";"A";"U";"R";"3.7"
"2015-01";"A";"P";"WMF";"1144.366"
"2015-01";"A";"P";"N";"-0.4"
"2015-01";"A";"P";"R";"1.2"
"2015-01";"A";"TBS1";"WMF";"239.795"
"2015-01";"A";"TBS1";"N";"-9.8"
"2015-01";"A";"TBS1";"R";"-6.3"
"2015-01";"H";"T";"WMF";"3314.973"
"2015-02";"E";"T";"WMF";"13880.828"
"2015-02";"E";"T";"N";"-3.7"
"2015-02";"E";"T";"R";"2.8"
"2015-02";"E";"MAE";"WMF";"2219.767"
"2015-02";"E";"MAE";"N";"-5.1"
"2015-02";"E";"MAE";"R";"-2.1"
"2015-02";"E";"PUB";"WMF";"1675.451"
"2015-02";"E";"PUB";"N";"18.4"
"2015-02";"E";"PUB";"R";"22.2"
"2015-02";"E";"C";"WMF";"3566.675"
"2015-02";"E";"C";"N";"1.1"
"2015-02";"E";"C";"R";"0.8"
"2015-02";"E";"TBS0";"WMF";"762.891"
"2015-02";"E";"TBS0";"N";"-7.7"
"2015-02";"E";"TBS0";"R";"-3"
"2015-02";"E";"F";"WMF";"1402.028"
"2015-02";"E";"F";"N";"0.5"
"2015-02";"E";"F";"R";"14.3"
"2015-02";"A";"T";"WMF";"16193.861"
"2015-02";"A";"T";"N";"-3.4"
"2015-02";"A";"T";"R";"-3.2"
"2015-02";"A";"MAE";"WMF";"2388.306"
"2015-02";"A";"MAE";"N";"-7.9"
"2015-02";"A";"MAE";"R";"-3.8"
"2015-02";"A";"C";"WMF";"6585.245"
"2015-02";"A";"C";"N";"-7.2"
"2015-02";"A";"C";"R";"-7.2"
"2015-02";"A";"M";"WMF";"971.815"
"2015-02";"A";"M";"N";"-4.2"
"2015-02";"A";"M";"R";"0.7"
"2015-02";"A";"U";"WMF";"1707.764"
"2015-02";"A";"U";"N";"-0.9"
"2015-02";"A";"U";"R";"-0.1"
"2015-02";"A";"P";"WMF";"1146.998"
"2015-02";"A";"P";"N";"-4"
"2015-02";"A";"P";"R";"-0.2"
"2015-02";"A";"TBS1";"WMF";"232.369"
"2015-02";"A";"TBS1";"N";"-7.5"
"2015-02";"A";"TBS1";"R";"-3.7"
"2015-02";"H";"T";"WMF";"2313.033"
"2015-03";"E";"T";"WMF";"15551.517"
"2015-03";"E";"T";"N";"1.6"
"2015-03";"E";"T";"R";"8.6"
"2015-03";"E";"MAE";"WMF";"2513.775"
"2015-03";"E";"MAE";"N";"-2.4"
"2015-03";"E";"MAE";"R";"0.2"
"2015-03";"E";"PUB";"WMF";"2314.498"
"2015-03";"E";"PUB";"N";"14.3"
"2015-03";"E";"PUB";"R";"12"
"2015-03";"E";"C";"WMF";"3291.312"
"2015-03";"E";"C";"N";"1.3"
"2015-03";"E";"C";"R";"4"
"2015-03";"E";"TBS0";"WMF";"828.215"
"2015-03";"E";"TBS0";"N";"1"
"2015-03";"E";"TBS0";"R";"5.4"
"2015-03";"E";"F";"WMF";"1693.949"
"2015-03";"E";"F";"N";"15.9"
"2015-03";"E";"F";"R";"31.9"
"2015-03";"A";"T";"WMF";"17920.36"
"2015-03";"A";"T";"N";"3.1"
"2015-03";"A";"T";"R";"3.6"
"2015-03";"A";"MAE";"WMF";"2806.613"
"2015-03";"A";"MAE";"N";"-4.5"
"2015-03";"A";"MAE";"R";"-1.9"
"2015-03";"A";"C";"WMF";"7474.735"
"2015-03";"A";"C";"N";"3"
"2015-03";"A";"C";"R";"4.2"
"2015-03";"A";"M";"WMF";"1091.006"
"2015-03";"A";"M";"N";"1.8"
"2015-03";"A";"M";"R";"6.3"
"2015-03";"A";"U";"WMF";"1756.05"
"2015-03";"A";"U";"N";"6.5"
"2015-03";"A";"U";"R";"8.5"
"2015-03";"A";"P";"WMF";"1370.618"
"2015-03";"A";"P";"N";"12.5"
"2015-03";"A";"P";"R";"14"
"2015-03";"A";"TBS1";"WMF";"268.717"
"2015-03";"A";"TBS1";"N";"3"
"2015-03";"A";"TBS1";"R";"8.3"
"2015-03";"H";"T";"WMF";"2368.843"
"2015-04";"E";"T";"WMF";"13631.472"
"2015-04";"E";"T";"N";"-6.8"
"2015-04";"E";"T";"R";"0.4"
"2015-04";"E";"MAE";"WMF";"2250.688"
"2015-04";"E";"MAE";"N";"-8.9"
"2015-04";"E";"MAE";"R";"-5.8"
"2015-04";"E";"PUB";"WMF";"1457.778"
"2015-04";"E";"PUB";"N";"6.7"
"2015-04";"E";"PUB";"R";"9.7"
"2015-04";"E";"C";"WMF";"3373.776"
"2015-04";"E";"C";"N";"-9.7"
"2015-04";"E";"C";"R";"-3.6"
"2015-04";"E";"TBS0";"WMF";"618.996"
"2015-04";"E";"TBS0";"N";"-6.9"
"2015-04";"E";"TBS0";"R";"-3.2"
"2015-04";"E";"F";"WMF";"1540.112"
"2015-04";"E";"F";"N";"10.8"
"2015-04";"E";"F";"R";"16.2"
"2015-04";"A";"T";"WMF";"16134.038"
"2015-04";"A";"T";"N";"-6.1"
"2015-04";"A";"T";"R";"-2.6"
"2015-04";"A";"MAE";"WMF";"2564.477"
"2015-04";"A";"MAE";"N";"-2"
"2015-04";"A";"MAE";"R";"-1.3"
"2015-04";"A";"C";"WMF";"6390.715"
"2015-04";"A";"C";"N";"-12.2"
"2015-04";"A";"C";"R";"-4.7"
"2015-04";"A";"M";"WMF";"1002.7"
"2015-04";"A";"M";"N";"-3.3"
"2015-04";"A";"M";"R";"1.5"
"2015-04";"A";"U";"WMF";"1823.815"
"2015-04";"A";"U";"N";"-0.9"
"2015-04";"A";"U";"R";"-1.6"
"2015-04";"A";"P";"WMF";"1210.937"
"2015-04";"A";"P";"N";"1.7"
"2015-04";"A";"P";"R";"5"
"2015-04";"A";"TBS1";"WMF";"263.901"
"2015-04";"A";"TBS1";"N";"2.9"
"2015-04";"A";"TBS1";"R";"8.2"
"2015-04";"H";"T";"WMF";"2502.566"
"2015-05";"E";"T";"WMF";"12128.491"
"2015-05";"E";"T";"N";"-16.3"
"2015-05";"E";"T";"R";"-10.4"
"2015-05";"E";"MAE";"WMF";"2100.315"
"2015-05";"E";"MAE";"N";"-15.6"
"2015-05";"E";"MAE";"R";"-12.3"
"2015-05";"E";"PUB";"WMF";"1598.172"
"2015-05";"E";"PUB";"N";"-1.5"
"2015-05";"E";"PUB";"R";"-7.6"
"2015-05";"E";"C";"WMF";"2437.549"
"2015-05";"E";"C";"N";"-27.6"
"2015-05";"E";"C";"R";"-20.7"
"2015-05";"E";"TBS0";"WMF";"561.193"
"2015-05";"E";"TBS0";"N";"-12.2"
"2015-05";"E";"TBS0";"R";"-9.7"
"2015-05";"E";"F";"WMF";"1354.536"
"2015-05";"E";"F";"N";"-4.4"
"2015-05";"E";"F";"R";"0.7"
"2015-05";"A";"T";"WMF";"15519.444"
"2015-05";"A";"T";"N";"-10.6"
"2015-05";"A";"T";"R";"-5.6"
"2015-05";"A";"MAE";"WMF";"2418.537"
"2015-05";"A";"MAE";"N";"-10.8"
"2015-05";"A";"MAE";"R";"-8.5"
"2015-05";"A";"C";"WMF";"6102.472"
"2015-05";"A";"C";"N";"-13.3"
"2015-05";"A";"C";"R";"-3.6"
"2015-05";"A";"M";"WMF";"934.396"
"2015-05";"A";"M";"N";"-12.9"
"2015-05";"A";"M";"R";"-6.8"
"2015-05";"A";"U";"WMF";"1718.687"
"2015-05";"A";"U";"N";"-8.7"
"2015-05";"A";"U";"R";"-7"
"2015-05";"A";"P";"WMF";"1074.657"
"2015-05";"A";"P";"N";"-10.6"
"2015-05";"A";"P";"R";"-6.2"
"2015-05";"A";"TBS1";"WMF";"253.797"
"2015-05";"A";"TBS1";"N";"-6"
"2015-05";"A";"TBS1";"R";"0.3"
"2015-05";"H";"T";"WMF";"3390.953"
"2015-06";"E";"T";"WMF";"14458.717"
"2015-06";"E";"T";"N";"-6.9"
"2015-06";"E";"T";"R";"3.2"
"2015-06";"E";"MAE";"WMF";"2403.34"
"2015-06";"E";"MAE";"N";"-1.1"
"2015-06";"E";"MAE";"R";"2.5"
"2015-06";"E";"PUB";"WMF";"1839.563"
"2015-06";"E";"PUB";"N";"17.9"
"2015-06";"E";"PUB";"R";"22.3"
"2015-06";"E";"C";"WMF";"3428.884"
"2015-06";"E";"C";"N";"-25"
"2015-06";"E";"C";"R";"-9.8"
"2015-06";"E";"TBS0";"WMF";"703.64"
"2015-06";"E";"TBS0";"N";"3.8"
"2015-06";"E";"TBS0";"R";"6.4"
"2015-06";"E";"F";"WMF";"1579.999"
"2015-06";"E";"F";"N";"15"
"2015-06";"E";"F";"R";"23.3"
"2015-06";"A";"T";"WMF";"17959.086"
"2015-06";"A";"T";"N";"6.1"
"2015-06";"A";"T";"R";"9.5"
"2015-06";"A";"MAE";"WMF";"2784.439"
"2015-06";"A";"MAE";"N";"0.9"
"2015-06";"A";"MAE";"R";"3.5"
"2015-06";"A";"C";"WMF";"7447.534"
"2015-06";"A";"C";"N";"10.2"
"2015-06";"A";"C";"R";"14.5"
"2015-06";"A";"M";"WMF";"1047.34"
"2015-06";"A";"M";"N";"1.9"
"2015-06";"A";"M";"R";"9.8"
"2015-06";"A";"U";"WMF";"1949.578"
"2015-06";"A";"U";"N";"4.4"
"2015-06";"A";"U";"R";"1.2"
"2015-06";"A";"P";"WMF";"1254.968"
"2015-06";"A";"P";"N";"4.9"
"2015-06";"A";"P";"R";"12.6"
"2015-06";"A";"TBS1";"WMF";"300.802"
"2015-06";"A";"TBS1";"N";"11.2"
"2015-06";"A";"TBS1";"R";"20"
"2015-06";"H";"T";"WMF";"3500.369"
"2015-07";"E";"T";"WMF";"14513.83"
"2015-07";"E";"T";"N";"-6.2"
"2015-07";"E";"T";"R";"0.7"
"2015-07";"E";"MAE";"WMF";"2474.24"
"2015-07";"E";"MAE";"N";"-5.9"
"2015-07";"E";"MAE";"R";"-3.3"
"2015-07";"E";"PUB";"WMF";"2040.032"
"2015-07";"E";"PUB";"N";"13.7"
"2015-07";"E";"PUB";"R";"4.3"
"2015-07";"E";"C";"WMF";"3158.88"
"2015-07";"E";"C";"N";"-11.3"
"2015-07";"E";"C";"R";"0.5"
"2015-07";"E";"TBS0";"WMF";"825.812"
"2015-07";"E";"TBS0";"N";"-8.1"
"2015-07";"E";"TBS0";"R";"-4.9"
"2015-07";"E";"F";"WMF";"1553.989"
"2015-07";"E";"F";"N";"10.7"
"2015-07";"E";"F";"R";"13.7"
"2015-07";"A";"T";"WMF";"18013.522"
"2015-07";"A";"T";"N";"-7"
"2015-07";"A";"T";"R";"-5"
"2015-07";"A";"MAE";"WMF";"2725.004"
"2015-07";"A";"MAE";"N";"-12.1"
"2015-07";"A";"MAE";"R";"-11.7"
"2015-07";"A";"C";"WMF";"7633.54"
"2015-07";"A";"C";"N";"-5.6"
"2015-07";"A";"C";"R";"-1.3"
"2015-07";"A";"M";"WMF";"1053.481"
"2015-07";"A";"M";"N";"-8.4"
"2015-07";"A";"M";"R";"-1.1"
"2015-07";"A";"U";"WMF";"1911.96"
"2015-07";"A";"U";"N";"-8.8"
"2015-07";"A";"U";"R";"-8.6"
"2015-07";"A";"P";"WMF";"1266.496"
"2015-07";"A";"P";"N";"-3.7"
"2015-07";"A";"P";"R";"-0.8"
"2015-07";"A";"TBS1";"WMF";"293.607"
"2015-07";"A";"TBS1";"N";"0.8"
"2015-07";"A";"TBS1";"R";"10.8"
"2015-07";"H";"T";"WMF";"3499.692"
"2015-08";"E";"T";"WMF";"11475.986"
"2015-08";"E";"T";"N";"-15.5"
"2015-08";"E";"T";"R";"-7.6"
"2015-08";"E";"MAE";"WMF";"2050.344"
"2015-08";"E";"MAE";"N";"-4.6"
"2015-08";"E";"MAE";"R";"-1.9"
"2015-08";"E";"PUB";"WMF";"1355.029"
"2015-08";"E";"PUB";"N";"-9.3"
"2015-08";"E";"PUB";"R";"-12.5"
"2015-08";"E";"C";"WMF";"2451.056"
"2015-08";"E";"C";"N";"-35.1"
"2015-08";"E";"C";"R";"-24.5"
"2015-08";"E";"TBS0";"WMF";"782.627"
"2015-08";"E";"TBS0";"N";"-5"
"2015-08";"E";"TBS0";"R";"-1.1"
"2015-08";"E";"F";"WMF";"1024.023"
"2015-08";"E";"F";"N";"6.6"
"2015-08";"E";"F";"R";"16.5"
"2015-08";"A";"T";"WMF";"14328.993"
"2015-08";"A";"T";"N";"-3.8"
"2015-08";"A";"T";"R";"-1.5"
"2015-08";"A";"MAE";"WMF";"2234.346"
"2015-08";"A";"MAE";"N";"-3.4"
"2015-08";"A";"MAE";"R";"-1.9"
"2015-08";"A";"C";"WMF";"5962.402"
"2015-08";"A";"C";"N";"-6.1"
"2015-08";"A";"C";"R";"-3.1"
"2015-08";"A";"M";"WMF";"822.399"
"2015-08";"A";"M";"N";"-0.7"
"2015-08";"A";"M";"R";"4.2"
"2015-08";"A";"U";"WMF";"1486.351"
"2015-08";"A";"U";"N";"-0.6"
"2015-08";"A";"U";"R";"-5.1"
"2015-08";"A";"P";"WMF";"986.007"
"2015-08";"A";"P";"N";"-2.6"
"2015-08";"A";"P";"R";"2.8"
"2015-08";"A";"TBS1";"WMF";"212.877"
"2015-08";"A";"TBS1";"N";"-0.7"
"2015-08";"A";"TBS1";"R";"7.8"
"2015-08";"H";"T";"WMF";"2853.007"
"2015-09";"E";"T";"WMF";"13912.316"
"2015-09";"E";"T";"N";"-8.5"
"2015-09";"E";"T";"R";"-2"
"2015-09";"E";"MAE";"WMF";"2436"
"2015-09";"E";"MAE";"N";"-10.1"
"2015-09";"E";"MAE";"R";"-9.9"
"2015-09";"E";"PUB";"WMF";"1783.713"
"2015-09";"E";"PUB";"N";"-3.9"
"2015-09";"E";"PUB";"R";"-15.5"
"2015-09";"E";"C";"WMF";"2924.515"
"2015-09";"E";"C";"N";"-6"
"2015-09";"E";"C";"R";"9.4"
"2015-09";"E";"TBS0";"WMF";"854.646"
"2015-09";"E";"TBS0";"N";"-9.3"
"2015-09";"E";"TBS0";"R";"-6.5"
"2015-09";"E";"F";"WMF";"1401.948"
"2015-09";"E";"F";"N";"6.5"
"2015-09";"E";"F";"R";"12.1"
"2015-09";"A";"T";"WMF";"17043.279"
"2015-09";"A";"T";"N";"-3.3"
"2015-09";"A";"T";"R";"-2.7"
"2015-09";"A";"MAE";"WMF";"2666.797"
"2015-09";"A";"MAE";"N";"-10.1"
"2015-09";"A";"MAE";"R";"-8.4"
"2015-09";"A";"C";"WMF";"7119.614"
"2015-09";"A";"C";"N";"3.4"
"2015-09";"A";"C";"R";"5.6"
"2015-09";"A";"M";"WMF";"1017.87"
"2015-09";"A";"M";"N";"-8.7"
"2015-09";"A";"M";"R";"-2.5"
"2015-09";"A";"U";"WMF";"1817.622"
"2015-09";"A";"U";"N";"-7.7"
"2015-09";"A";"U";"R";"-10.3"
"2015-09";"A";"P";"WMF";"1212.935"
"2015-09";"A";"P";"N";"-2"
"2015-09";"A";"P";"R";"-1"
"2015-09";"A";"TBS1";"WMF";"261.114"
"2015-09";"A";"TBS1";"N";"-5"
"2015-09";"A";"TBS1";"R";"5.8"
"2015-09";"H";"T";"WMF";"3130.963"
"2015-10";"E";"T";"WMF";"14857.194"
"2015-10";"E";"T";"N";"-10.6"
"2015-10";"E";"T";"R";"-3.3"
"2015-10";"E";"MAE";"WMF";"2679.953"
"2015-10";"E";"MAE";"N";"-7.5"
"2015-10";"E";"MAE";"R";"-6.8"
"2015-10";"E";"PUB";"WMF";"1722.345"
"2015-10";"E";"PUB";"N";"-10.4"
"2015-10";"E";"PUB";"R";"-8.7"
"2015-10";"E";"C";"WMF";"3560.38"
"2015-10";"E";"C";"N";"-6.2"
"2015-10";"E";"C";"R";"4.6"
"2015-10";"E";"TBS0";"WMF";"754.822"
"2015-10";"E";"TBS0";"N";"-7.2"
"2015-10";"E";"TBS0";"R";"-4.8"
"2015-10";"E";"F";"WMF";"1487.534"
"2015-10";"E";"F";"N";"-9.3"
"2015-10";"E";"F";"R";"-3.7"
"2015-10";"A";"T";"WMF";"18871.437"
"2015-10";"A";"T";"N";"-4.6"
"2015-10";"A";"T";"R";"-2.4"
"2015-10";"A";"MAE";"WMF";"2801.401"
"2015-10";"A";"MAE";"N";"-10.8"
"2015-10";"A";"MAE";"R";"-7.5"
"2015-10";"A";"C";"WMF";"7964.946"
"2015-10";"A";"C";"N";"3.6"
"2015-10";"A";"C";"R";"5.8"
"2015-10";"A";"M";"WMF";"1061.836"
"2015-10";"A";"M";"N";"-11.9"
"2015-10";"A";"M";"R";"-4.6"
"2015-10";"A";"U";"WMF";"2005.63"
"2015-10";"A";"U";"N";"-12.1"
"2015-10";"A";"U";"R";"-14.5"
"2015-10";"A";"P";"WMF";"1299.319"
"2015-10";"A";"P";"N";"-8.4"
"2015-10";"A";"P";"R";"-3.8"
"2015-10";"A";"TBS1";"WMF";"284.736"
"2015-10";"A";"TBS1";"N";"-4.9"
"2015-10";"A";"TBS1";"R";"3.3"
"2015-10";"H";"T";"WMF";"4014.243"
"2015-11";"E";"T";"WMF";"15210.897"
"2015-11";"E";"T";"N";"6.2"
"2015-11";"E";"T";"R";"10.6"
"2015-11";"E";"MAE";"WMF";"2727.858"
"2015-11";"E";"MAE";"N";"0.3"
"2015-11";"E";"MAE";"R";"-0.6"
"2015-11";"E";"PUB";"WMF";"1862.965"
"2015-11";"E";"PUB";"N";"5.7"
"2015-11";"E";"PUB";"R";"3.3"
"2015-11";"E";"C";"WMF";"3954.368"
"2015-11";"E";"C";"N";"33.1"
"2015-11";"E";"C";"R";"33.6"
"2015-11";"E";"TBS0";"WMF";"699.128"
"2015-11";"E";"TBS0";"N";"3.9"
"2015-11";"E";"TBS0";"R";"6.4"
"2015-11";"E";"F";"WMF";"1406.575"
"2015-11";"E";"F";"N";"9.4"
"2015-11";"E";"F";"R";"15.5"
"2015-11";"A";"T";"WMF";"18334.92"
"2015-11";"A";"T";"N";"1.4"
"2015-11";"A";"T";"R";"3"
"2015-11";"A";"MAE";"WMF";"2693.168"
"2015-11";"A";"MAE";"N";"-4.8"
"2015-11";"A";"MAE";"R";"-1.7"
"2015-11";"A";"C";"WMF";"7716.608"
"2015-11";"A";"C";"N";"7.4"
"2015-11";"A";"C";"R";"9.5"
"2015-11";"A";"M";"WMF";"1012.768"
"2015-11";"A";"M";"N";"-4.5"
"2015-11";"A";"M";"R";"2.7"
"2015-11";"A";"U";"WMF";"1966.708"
"2015-11";"A";"U";"N";"-4.9"
"2015-11";"A";"U";"R";"-8.8"
"2015-11";"A";"P";"WMF";"1305.489"
"2015-11";"A";"P";"N";"-1.5"
"2015-11";"A";"P";"R";"3.7"
"2015-11";"A";"TBS1";"WMF";"290.719"
"2015-11";"A";"TBS1";"N";"5.8"
"2015-11";"A";"TBS1";"R";"16.3"
"2015-11";"H";"T";"WMF";"3124.023"
